gene_ID	OF_ID	seqid	start	end	gea_gene
Aa_G394520.h1	18029	chr5	19068267	19070531	chr5:19068267-19070531
Aa_G394530.h1	18028	chr5	19062788	19067310	chr5:19062788-19067310
Aa_G394540.h1	18027	chr5	19058909	19062319	chr5:19058909-19062319
Aa_G394550.h1	18026	chr5	19056639	19057724	chr5:19056639-19057724
Aa_G394560.h1	18025	chr5	19053770	19055266	chr5:19053770-19055266
Aa_G394570.h1	18024	chr5	19052216	19052987	chr5:19052216-19052987
Aa_G39460.h1	20310	chr6	5363595	5365718	chr6:5363595-5365718
Aa_G394600.h1	18023	chr5	19045174	19047357	chr5:19045174-19047357
Aa_G394610.h1	18022	chr5	19033362	19034073	chr5:19033362-19034073
Aa_G39470.h1	20309	chr6	5360518	5362627	chr6:5360518-5362627
Aa_G394720.h1	1121	chr1	5670815	5673939	chr1:5670815-5673939
Aa_G394730.h1	1120	chr1	5659996	5662558	chr1:5659996-5662558
Aa_G394740.h1	1119	chr1	5657674	5659505	chr1:5657674-5659505
Aa_G394750.h1	1118	chr1	5654651	5656330	chr1:5654651-5656330
Aa_G394760.h1	1117	chr1	5653189	5653713	chr1:5653189-5653713
Aa_G394770.h1	1116	chr1	5646960	5650845	chr1:5646960-5650845
Aa_G394780.h1	1115	chr1	5644660	5646695	chr1:5644660-5646695
Aa_G394790.h1	1114	chr1	5638932	5641785	chr1:5638932-5641785
Aa_G39480.h1	20308	chr6	5357965	5358525	chr6:5357965-5358525
Aa_G394800.h1	1113	chr1	5635430	5638560	chr1:5635430-5638560
Aa_G39490.h1	20307	chr6	5347371	5355161	chr6:5347371-5355161
Aa_G394910.h1	23942	chr7	8618476	8622412	chr7:8618476-8622412
Aa_G394930.h1	23941	chr7	8609384	8611015	chr7:8609384-8611015
Aa_G394940.h1	23940	chr7	8606625	8608632	chr7:8606625-8608632
Aa_G394950.h1	23939	chr7	8600180	8606383	chr7:8600180-8606383
Aa_G394960.h1	23938	chr7	8579558	8582258	chr7:8579558-8582258
Aa_G394970.h1	23937	chr7	8577467	8579061	chr7:8577467-8579061
Aa_G394980.h1	23936	chr7	8574612	8576823	chr7:8574612-8576823
Aa_G394990.h1	23935	chr7	8571700	8572431	chr7:8571700-8572431
Aa_G39500.h1	20306	chr6	5338799	5344975	chr6:5338799-5344975
Aa_G395000.h1	23934	chr7	8569458	8570711	chr7:8569458-8570711
Aa_G395020.h1	23933	chr7	8561624	8563935	chr7:8561624-8563935
Aa_G395030.h1	23932	chr7	8553795	8554894	chr7:8553795-8554894
Aa_G395040.h1	23931	chr7	8544260	8546164	chr7:8544260-8546164
Aa_G395050.h1	23930	chr7	8541490	8542599	chr7:8541490-8542599
Aa_G395060.h1	23929	chr7	8535737	8537221	chr7:8535737-8537221
Aa_G395070.h1	23928	chr7	8521120	8523600	chr7:8521120-8523600
Aa_G395080.h1	23927	chr7	8515989	8518434	chr7:8515989-8518434
Aa_G39510.h1	20305	chr6	5334664	5337284	chr6:5334664-5337284
Aa_G395190.h1	12744	chr4	15238028	15239797	chr4:15238028-15239797
Aa_G39520.h1	20304	chr6	5326541	5327950	chr6:5326541-5327950
Aa_G395200.h1	12743	chr4	15231410	15236543	chr4:15231410-15236543
Aa_G39530.h1	20303	chr6	5321070	5325337	chr6:5321070-5325337
Aa_G395310.h1	10582	chr3	25468293	25469861	chr3:25468293-25469861
Aa_G395320.h1	10583	chr3	25470662	25473296	chr3:25470662-25473296
Aa_G395330.h1	10584	chr3	25475687	25476154	chr3:25475687-25476154
Aa_G395340.h1	10585	chr3	25477246	25482349	chr3:25477246-25482349
Aa_G395350.h1	10586	chr3	25482777	25484792	chr3:25482777-25484792
Aa_G395360.h1	10587	chr3	25489586	25493447	chr3:25489586-25493447
Aa_G395370.h1	10588	chr3	25505792	25508398	chr3:25505792-25508398
Aa_G395390.h1	10590	chr3	25518863	25521381	chr3:25518863-25521381
Aa_G39540.h1	20302	chr6	5313306	5315111	chr6:5313306-5315111
Aa_G395400.h1	10592	chr3	25524394	25528115	chr3:25524394-25528115
Aa_G395410.h1	10593	chr3	25530120	25531457	chr3:25530120-25531457
Aa_G39550.h1	20301	chr6	5306219	5311601	chr6:5306219-5311601
Aa_G395530.h1	23460	chr7	4504993	4506740	chr7:4504993-4506740
Aa_G395540.h1	23461	chr7	4507277	4508391	chr7:4507277-4508391
Aa_G395550.h1	23462	chr7	4516973	4519768	chr7:4516973-4519768
Aa_G395560.h1	23463	chr7	4525987	4528570	chr7:4525987-4528570
Aa_G395570.h1	23464	chr7	4529284	4531134	chr7:4529284-4531134
Aa_G39560.h1	20300	chr6	5300526	5303740	chr6:5300526-5303740
Aa_G395680.h1	17924	chr5	18051167	18051877	chr5:18051167-18051877
Aa_G395690.h1	17923	chr5	18038098	18040952	chr5:18038098-18040952
Aa_G39570.h1	20299	chr6	5295769	5300192	chr6:5295769-5300192
Aa_G395700.h1	17922	chr5	18035359	18037017	chr5:18035359-18037017
Aa_G395710.h1	17921	chr5	18030192	18033003	chr5:18030192-18033003
Aa_G395720.h1	17920	chr5	18025839	18027308	chr5:18025839-18027308
Aa_G395730.h1	17919	chr5	18023265	18024671	chr5:18023265-18024671
Aa_G395740.h1	17918	chr5	18016972	18018372	chr5:18016972-18018372
Aa_G39580.h1	20298	chr6	5294272	5294573	chr6:5294272-5294573
Aa_G395870.h1	5706	chr2	23033049	23034155	chr2:23033049-23034155
Aa_G395880.h1	5705	chr2	23023956	23024057	chr2:23023956-23024057
Aa_G395890.h1	5704	chr2	23023354	23023533	chr2:23023354-23023533
Aa_G39590.h1	20297	chr6	5290668	5291839	chr6:5290668-5291839
Aa_G395910.h1	5703	chr2	23006290	23006610	chr2:23006290-23006610
Aa_G395920.h1	5702	chr2	23004167	23004922	chr2:23004167-23004922
Aa_G395930.h1	5701	chr2	22998036	23002341	chr2:22998036-23002341
Aa_G395940.h1	5700	chr2	22994608	22996382	chr2:22994608-22996382
Aa_G395950.h1	5699	chr2	22982237	22983911	chr2:22982237-22983911
Aa_G3960.h1	13761	chr4	32919843	32921653	chr4:32919843-32921653
Aa_G39600.h1	20296	chr6	5283850	5289874	chr6:5283850-5289874
Aa_G396070.h1	29917	chr8	26802712	26804643	chr8:26802712-26804643
Aa_G39610.h1	20295	chr6	5279669	5281065	chr6:5279669-5281065
Aa_G396180.h1	29206	chr8	15607044	15607319	chr8:15607044-15607319
Aa_G396190.h1	29205	chr8	15595697	15595864	chr8:15595697-15595864
Aa_G39620.h1	20294	chr6	5277488	5278794	chr6:5277488-5278794
Aa_G396200.h1	29204	chr8	15582985	15589249	chr8:15582985-15589249
Aa_G396210.h1	29203	chr8	15581337	15581999	chr8:15581337-15581999
Aa_G396220.h1	29202	chr8	15571780	15573317	chr8:15571780-15573317
Aa_G396230.h1	29201	chr8	15569936	15571371	chr8:15569936-15571371
Aa_G39630.h1	20293	chr6	5275510	5276519	chr6:5275510-5276519
Aa_G396340.h1	21914	chr6	24638158	24641286	chr6:24638158-24641286
Aa_G396350.h1	21915	chr6	24651429	24652055	chr6:24651429-24652055
Aa_G396360.h1	21916	chr6	24657360	24658633	chr6:24657360-24658633
Aa_G396370.h1	21917	chr6	24663237	24663771	chr6:24663237-24663771
Aa_G39640.h1	20292	chr6	5265934	5267220	chr6:5265934-5267220
Aa_G396480.h1	23404	chr7	3948689	3951730	chr7:3948689-3951730
Aa_G396480.h2	28275	chr8	7280123	7283272	chr8:7280123-7283272
Aa_G396490.h1	23406	chr7	3956428	3956889	chr7:3956428-3956889
Aa_G39650.h1	20291	chr6	5249767	5254068	chr6:5249767-5254068
Aa_G396500.h1	23407	chr7	3961942	3962454	chr7:3961942-3962454
Aa_G396510.h1	23408	chr7	3967706	3969529	chr7:3967706-3969529
Aa_G396520.h1	23409	chr7	3977966	3978294	chr7:3977966-3978294
Aa_G396530.h1	23410	chr7	3987179	3987928	chr7:3987179-3987928
Aa_G396640.h1	11706	chr4	4437513	4438654	chr4:4437513-4438654
Aa_G396650.h1	11705	chr4	4434363	4436648	chr4:4434363-4436648
Aa_G396660.h1	11704	chr4	4409309	4411980	chr4:4409309-4411980
Aa_G396670.h1	11703	chr4	4404349	4406845	chr4:4404349-4406845
Aa_G396680.h1	11702	chr4	4401951	4403811	chr4:4401951-4403811
Aa_G396690.h1	11701	chr4	4396588	4398548	chr4:4396588-4398548
Aa_G396700.h1	11700	chr4	4393144	4395659	chr4:4393144-4395659
Aa_G396710.h1	11699	chr4	4386241	4386459	chr4:4386241-4386459
Aa_G396720.h1	11698	chr4	4384649	4385098	chr4:4384649-4385098
Aa_G396730.h1	11697	chr4	4380492	4382807	chr4:4380492-4382807
Aa_G396740.h1	11696	chr4	4374100	4376908	chr4:4374100-4376908
Aa_G396750.h1	11695	chr4	4371613	4372434	chr4:4371613-4372434
Aa_G396760.h1	11694	chr4	4369421	4369585	chr4:4369421-4369585
Aa_G396870.h1	30338	chr8	32557623	32559883	chr8:32557623-32559883
Aa_G396880.h1	30339	chr8	32561810	32564967	chr8:32561810-32564967
Aa_G396890.h1	30340	chr8	32567284	32570032	chr8:32567284-32570032
Aa_G396900.h1	30341	chr8	32571360	32573580	chr8:32571360-32573580
Aa_G396910.h1	30342	chr8	32581237	32581899	chr8:32581237-32581899
Aa_G396920.h1	30343	chr8	32582673	32584046	chr8:32582673-32584046
Aa_G396930.h1	30344	chr8	32587100	32588061	chr8:32587100-32588061
Aa_G396940.h1	30345	chr8	32598532	32600532	chr8:32598532-32600532
Aa_G396950.h1	30346	chr8	32602326	32604467	chr8:32602326-32604467
Aa_G396960.h1	30347	chr8	32612907	32613475	chr8:32612907-32613475
Aa_G396970.h1	30348	chr8	32622919	32623918	chr8:32622919-32623918
Aa_G396980.h1	30349	chr8	32625187	32625714	chr8:32625187-32625714
Aa_G397010.h1	17512	chr5	13394489	13395627	chr5:13394489-13395627
Aa_G397120.h1	23732	chr7	6380144	6382134	chr7:6380144-6382134
Aa_G397130.h1	23733	chr7	6383957	6384892	chr7:6383957-6384892
Aa_G397140.h1	23734	chr7	6387603	6387875	chr7:6387603-6387875
Aa_G397150.h1	33612	scaffold_307	26252	27592	scaffold_307:26252-27592
Aa_G397150.h2	23735	chr7	6416579	6417919	chr7:6416579-6417919
Aa_G397260.h1	18260	chr5	21044634	21048715	chr5:21044634-21048715
Aa_G397270.h1	33118	scaffold_146	99164	99996	scaffold_146:99164-99996
Aa_G397280.h1	33117	scaffold_146	95645	96494	scaffold_146:95645-96494
Aa_G397290.h1	33116	scaffold_146	84099	85619	scaffold_146:84099-85619
Aa_G397300.h1	33115	scaffold_146	74683	75272	scaffold_146:74683-75272
Aa_G397310.h1	33114	scaffold_146	64648	67306	scaffold_146:64648-67306
Aa_G397430.h1	24624	chr7	18788336	18789826	chr7:18788336-18789826
Aa_G397440.h1	11369	chr4	1629786	1630032	chr4:1629786-1630032
Aa_G397440.h2	30978	chr8	38866777	38867023	chr8:38866777-38867023
Aa_G397550.h1	8550	chr3	6418444	6418930	chr3:6418444-6418930
Aa_G397560.h1	8549	chr3	6414102	6414743	chr3:6414102-6414743
Aa_G397570.h1	8548	chr3	6410917	6411648	chr3:6410917-6411648
Aa_G397580.h1	8547	chr3	6409175	6409723	chr3:6409175-6409723
Aa_G397590.h1	8546	chr3	6407060	6408728	chr3:6407060-6408728
Aa_G39760.h1	21123	chr6	14010299	14013334	chr6:14010299-14013334
Aa_G397600.h1	8545	chr3	6404461	6406871	chr3:6404461-6406871
Aa_G397610.h1	8544	chr3	6402475	6402825	chr3:6402475-6402825
Aa_G397620.h1	8543	chr3	6395510	6395697	chr3:6395510-6395697
Aa_G397630.h1	8542	chr3	6383180	6386107	chr3:6383180-6386107
Aa_G39770.h1	21122	chr6	13995543	13995819	chr6:13995543-13995819
Aa_G397750.h1	2101	chr1	14278064	14280335	chr1:14278064-14280335
Aa_G397760.h1	2102	chr1	14286807	14287811	chr1:14286807-14287811
Aa_G397770.h1	2103	chr1	14344716	14367357	chr1:14344716-14367357
Aa_G397780.h1	2104	chr1	14368909	14370018	chr1:14368909-14370018
Aa_G39780.h1	21121	chr6	13950458	13951988	chr6:13950458-13951988
Aa_G39790.h1	21120	chr6	13933389	13934621	chr6:13933389-13934621
Aa_G397910.h1	17573	chr5	14396269	14397380	chr5:14396269-14397380
Aa_G3980.h1	29866	chr8	25565978	25566442	chr8:25565978-25566442
Aa_G398020.h1	31873	chr8	44350487	44352661	chr8:44350487-44352661
Aa_G398030.h1	31874	chr8	44353333	44354894	chr8:44353333-44354894
Aa_G398040.h1	31875	chr8	44355090	44356266	chr8:44355090-44356266
Aa_G398050.h1	31876	chr8	44361635	44362381	chr8:44361635-44362381
Aa_G398060.h1	31877	chr8	44369121	44370398	chr8:44369121-44370398
Aa_G398070.h1	31878	chr8	44375476	44376322	chr8:44375476-44376322
Aa_G398080.h1	31879	chr8	44376753	44381553	chr8:44376753-44381553
Aa_G398090.h1	31880	chr8	44383824	44385227	chr8:44383824-44385227
Aa_G39810.h1	11352	chr4	1255449	1255705	chr4:1255449-1255705
Aa_G398100.h1	31881	chr8	44404020	44406160	chr8:44404020-44406160
Aa_G398110.h1	31882	chr8	44410110	44412830	chr8:44410110-44412830
Aa_G398120.h1	31883	chr8	44413479	44414129	chr8:44413479-44414129
Aa_G398130.h1	31884	chr8	44415046	44417337	chr8:44415046-44417337
Aa_G398150.h1	31885	chr8	44426316	44432526	chr8:44426316-44432526
Aa_G398160.h1	31886	chr8	44432923	44434721	chr8:44432923-44434721
Aa_G398170.h1	31887	chr8	44436371	44437625	chr8:44436371-44437625
Aa_G39820.h1	11353	chr4	1256855	1257353	chr4:1256855-1257353
Aa_G398280.h1	1759	chr1	10983117	10985347	chr1:10983117-10985347
Aa_G398290.h1	1760	chr1	10988376	10990085	chr1:10988376-10990085
Aa_G398300.h1	1761	chr1	10993203	10993634	chr1:10993203-10993634
Aa_G398310.h1	1762	chr1	10995484	10996728	chr1:10995484-10996728
Aa_G398320.h1	1763	chr1	11008509	11009824	chr1:11008509-11009824
Aa_G398330.h1	1764	chr1	11011807	11013622	chr1:11011807-11013622
Aa_G398440.h1	30415	chr8	33432082	33433194	chr8:33432082-33433194
Aa_G398450.h1	30412	chr8	33376465	33377996	chr8:33376465-33377996
Aa_G398460.h1	30411	chr8	33369896	33374059	chr8:33369896-33374059
Aa_G398570.h1	26377	chr7	44944181	44946055	chr7:44944181-44946055
Aa_G398580.h1	26378	chr7	44949650	44951570	chr7:44949650-44951570
Aa_G398590.h1	26379	chr7	44952667	44954537	chr7:44952667-44954537
Aa_G398600.h1	26380	chr7	44957328	44961022	chr7:44957328-44961022
Aa_G398610.h1	26381	chr7	44966211	44968024	chr7:44966211-44968024
Aa_G398620.h1	26382	chr7	44973080	44974231	chr7:44973080-44974231
Aa_G398630.h1	26383	chr7	44980699	44981325	chr7:44980699-44981325
Aa_G398640.h1	26384	chr7	44986797	44992353	chr7:44986797-44992353
Aa_G398650.h1	26385	chr7	44996094	44996195	chr7:44996094-44996195
Aa_G398660.h1	26386	chr7	44999266	45000077	chr7:44999266-45000077
Aa_G398670.h1	26387	chr7	45000480	45003390	chr7:45000480-45003390
Aa_G398680.h1	26388	chr7	45004941	45013252	chr7:45004941-45013252
Aa_G398690.h1	26389	chr7	45013790	45016450	chr7:45013790-45016450
Aa_G398700.h1	26390	chr7	45016957	45017761	chr7:45016957-45017761
Aa_G398820.h1	5397	chr2	18015154	18017484	chr2:18015154-18017484
Aa_G398830.h1	5393	chr2	17928144	18029772	chr2:17928144-18029772
Aa_G398840.h1	5399	chr2	18044432	18045073	chr2:18044432-18045073
Aa_G398870.h1	5400	chr2	18077608	18077739	chr2:18077608-18077739
Aa_G398990.h1	24091	chr7	9770169	9770429	chr7:9770169-9770429
Aa_G3990.h1	29865	chr8	25548935	25549756	chr8:25548935-25549756
Aa_G399000.h1	24090	chr7	9767906	9769382	chr7:9767906-9769382
Aa_G399010.h1	24089	chr7	9766466	9767365	chr7:9766466-9767365
Aa_G399020.h1	24088	chr7	9740656	9744170	chr7:9740656-9744170
Aa_G399030.h1	24087	chr7	9735222	9738120	chr7:9735222-9738120
Aa_G399270.h1	15259	chr4	48944934	48948036	chr4:48944934-48948036
Aa_G399280.h1	15258	chr4	48942801	48944343	chr4:48942801-48944343
Aa_G399290.h1	15257	chr4	48936539	48940153	chr4:48936539-48940153
Aa_G39930.h1	8693	chr3	7235463	7236483	chr3:7235463-7236483
Aa_G399300.h1	15256	chr4	48933741	48935737	chr4:48933741-48935737
Aa_G399310.h1	15255	chr4	48927291	48931431	chr4:48927291-48931431
Aa_G399320.h1	15254	chr4	48921786	48923933	chr4:48921786-48923933
Aa_G399330.h1	15253	chr4	48909535	48912204	chr4:48909535-48912204
Aa_G399340.h1	15252	chr4	48904753	48906012	chr4:48904753-48906012
Aa_G39940.h1	8692	chr3	7223686	7225639	chr3:7223686-7225639
Aa_G399450.h1	13324	chr4	24190626	24190946	chr4:24190626-24190946
Aa_G399460.h1	13325	chr4	24198048	24198278	chr4:24198048-24198278
Aa_G39950.h1	8691	chr3	7218407	7219630	chr3:7218407-7219630
Aa_G399590.h1	10264	chr3	22847777	22848863	chr3:22847777-22848863
Aa_G39960.h1	8690	chr3	7212600	7214195	chr3:7212600-7214195
Aa_G399600.h1	10263	chr3	22845086	22846537	chr3:22845086-22846537
Aa_G399610.h1	10262	chr3	22832631	22834058	chr3:22832631-22834058
Aa_G399620.h1	10261	chr3	22829211	22830407	chr3:22829211-22830407
Aa_G399630.h1	10260	chr3	22816436	22817675	chr3:22816436-22817675
Aa_G399640.h1	10259	chr3	22812280	22813762	chr3:22812280-22813762
Aa_G399650.h1	10258	chr3	22810285	22811712	chr3:22810285-22811712
Aa_G399660.h1	10257	chr3	22794220	22795689	chr3:22794220-22795689
Aa_G399770.h1	4648	chr2	4512346	4512597	chr2:4512346-4512597
Aa_G399780.h1	2983	chr1	22213285	22215161	chr1:22213285-22215161
Aa_G399790.h1	2984	chr1	22216760	22218810	chr1:22216760-22218810
Aa_G39980.h1	8689	chr3	7202961	7204011	chr3:7202961-7204011
Aa_G399800.h1	2985	chr1	22221263	22225740	chr1:22221263-22225740
Aa_G399810.h1	2986	chr1	22226398	22228668	chr1:22226398-22228668
Aa_G399820.h1	2987	chr1	22229502	22231518	chr1:22229502-22231518
Aa_G399830.h1	2988	chr1	22234974	22237121	chr1:22234974-22237121
Aa_G399840.h1	2989	chr1	22238060	22239468	chr1:22238060-22239468
Aa_G399840.h2	33826	scaffold_467	253	1661	scaffold_467:253-1661
Aa_G399850.h1	2990	chr1	22240610	22241110	chr1:22240610-22241110
Aa_G399850.h2	33827	scaffold_467	2804	3304	scaffold_467:2804-3304
Aa_G39990.h1	8688	chr3	7195302	7195907	chr3:7195302-7195907
Aa_G399970.h1	9828	chr3	17251658	17253030	chr3:17251658-17253030
Aa_G399980.h1	9829	chr3	17261412	17262418	chr3:17261412-17262418
Aa_G399990.h1	9830	chr3	17262593	17263893	chr3:17262593-17263893
Aa_G40.h1	9720	chr3	15992529	15998252	chr3:15992529-15998252
Aa_G4000.h1	29864	chr8	25541175	25543090	chr8:25541175-25543090
Aa_G40000.h1	8687	chr3	7192854	7194965	chr3:7192854-7194965
Aa_G400000.h1	9831	chr3	17282583	17284443	chr3:17282583-17284443
Aa_G400010.h1	9832	chr3	17284624	17287451	chr3:17284624-17287451
Aa_G400020.h1	9833	chr3	17292245	17295160	chr3:17292245-17295160
Aa_G400030.h1	9834	chr3	17310142	17310837	chr3:17310142-17310837
Aa_G400040.h1	9835	chr3	17314276	17315635	chr3:17314276-17315635
Aa_G40010.h1	8686	chr3	7185494	7185785	chr3:7185494-7185785
Aa_G400150.h1	20203	chr6	4673769	4674011	chr6:4673769-4674011
Aa_G40020.h1	8685	chr3	7171343	7171738	chr3:7171343-7171738
Aa_G400270.h1	362	chr1	1693701	1694510	chr1:1693701-1694510
Aa_G400280.h1	363	chr1	1694724	1697745	chr1:1694724-1697745
Aa_G400290.h1	364	chr1	1699084	1701783	chr1:1699084-1701783
Aa_G40030.h1	8683	chr3	7160815	7162545	chr3:7160815-7162545
Aa_G400300.h1	365	chr1	1702335	1702784	chr1:1702335-1702784
Aa_G400310.h1	366	chr1	1704649	1708816	chr1:1704649-1708816
Aa_G400320.h1	367	chr1	1709617	1713051	chr1:1709617-1713051
Aa_G400330.h1	368	chr1	1713660	1715164	chr1:1713660-1715164
Aa_G400340.h1	369	chr1	1715407	1716516	chr1:1715407-1716516
Aa_G400350.h1	370	chr1	1728327	1731491	chr1:1728327-1731491
Aa_G400360.h1	371	chr1	1734391	1734684	chr1:1734391-1734684
Aa_G400370.h1	372	chr1	1735317	1739869	chr1:1735317-1739869
Aa_G400380.h1	373	chr1	1741806	1743674	chr1:1741806-1743674
Aa_G400390.h1	374	chr1	1742434	1742921	chr1:1742434-1742921
Aa_G40040.h1	8682	chr3	7152119	7160477	chr3:7152119-7160477
Aa_G400400.h1	375	chr1	1744976	1746294	chr1:1744976-1746294
Aa_G400410.h1	376	chr1	1746666	1749008	chr1:1746666-1749008
Aa_G400420.h1	377	chr1	1750141	1755590	chr1:1750141-1755590
Aa_G400430.h1	378	chr1	1761012	1762948	chr1:1761012-1762948
Aa_G400440.h1	379	chr1	1763428	1767365	chr1:1763428-1767365
Aa_G400450.h1	380	chr1	1768336	1771380	chr1:1768336-1771380
Aa_G400460.h1	381	chr1	1773534	1773824	chr1:1773534-1773824
Aa_G400470.h1	382	chr1	1776084	1784958	chr1:1776084-1784958
Aa_G400480.h1	383	chr1	1786056	1788344	chr1:1786056-1788344
Aa_G400490.h1	384	chr1	1795427	1796898	chr1:1795427-1796898
Aa_G40050.h1	8681	chr3	7149295	7150663	chr3:7149295-7150663
Aa_G400500.h1	385	chr1	1800172	1802344	chr1:1800172-1802344
Aa_G400510.h1	417	chr1	2122177	2123035	chr1:2122177-2123035
Aa_G400520.h1	416	chr1	2113986	2117265	chr1:2113986-2117265
Aa_G40060.h1	8680	chr3	7147005	7149019	chr3:7147005-7149019
Aa_G400630.h1	12620	chr4	13868002	13869127	chr4:13868002-13869127
Aa_G40070.h1	8679	chr3	7143070	7146280	chr3:7143070-7146280
Aa_G400740.h1	4669	chr2	4752637	4756328	chr2:4752637-4756328
Aa_G400750.h1	4668	chr2	4750984	4751837	chr2:4750984-4751837
Aa_G400760.h1	4667	chr2	4745107	4748954	chr2:4745107-4748954
Aa_G400780.h1	4666	chr2	4706964	4707894	chr2:4706964-4707894
Aa_G400790.h1	4665	chr2	4705187	4705833	chr2:4705187-4705833
Aa_G40080.h1	8678	chr3	7140879	7142870	chr3:7140879-7142870
Aa_G400800.h1	4664	chr2	4704303	4704644	chr2:4704303-4704644
Aa_G400810.h1	4663	chr2	4698414	4699837	chr2:4698414-4699837
Aa_G400820.h1	4662	chr2	4696392	4697734	chr2:4696392-4697734
Aa_G400830.h1	4661	chr2	4689996	4692783	chr2:4689996-4692783
Aa_G400850.h1	4660	chr2	4661570	4661902	chr2:4661570-4661902
Aa_G400860.h1	4659	chr2	4650438	4650644	chr2:4650438-4650644
Aa_G400870.h1	4658	chr2	4646519	4648151	chr2:4646519-4648151
Aa_G40090.h1	8677	chr3	7136940	7138027	chr3:7136940-7138027
Aa_G400980.h1	9180	chr3	10980663	10982096	chr3:10980663-10982096
Aa_G400990.h1	9182	chr3	10987090	10987790	chr3:10987090-10987790
Aa_G40100.h1	8676	chr3	7134642	7136534	chr3:7134642-7136534
Aa_G401000.h1	9183	chr3	10988494	10988643	chr3:10988494-10988643
Aa_G401020.h1	9184	chr3	11013240	11014849	chr3:11013240-11014849
Aa_G401030.h1	9185	chr3	11019101	11019350	chr3:11019101-11019350
Aa_G40110.h1	8675	chr3	7132042	7133339	chr3:7132042-7133339
Aa_G401140.h1	32212	chr8	46341362	46342051	chr8:46341362-46342051
Aa_G401150.h1	32211	chr8	46339213	46339812	chr8:46339213-46339812
Aa_G401160.h1	32210	chr8	46335675	46338367	chr8:46335675-46338367
Aa_G401170.h1	32209	chr8	46332309	46333877	chr8:46332309-46333877
Aa_G401180.h1	32208	chr8	46326501	46329560	chr8:46326501-46329560
Aa_G401190.h1	32207	chr8	46319912	46323245	chr8:46319912-46323245
Aa_G40120.h1	8674	chr3	7125233	7126666	chr3:7125233-7126666
Aa_G401200.h1	32206	chr8	46317455	46318649	chr8:46317455-46318649
Aa_G401210.h1	32205	chr8	46314076	46316131	chr8:46314076-46316131
Aa_G401220.h1	32204	chr8	46310442	46312483	chr8:46310442-46312483
Aa_G401230.h1	32203	chr8	46305501	46307396	chr8:46305501-46307396
Aa_G40130.h1	8673	chr3	7117360	7119295	chr3:7117360-7119295
Aa_G40140.h1	8672	chr3	7108922	7110699	chr3:7108922-7110699
Aa_G401450.h1	15367	chr4	49697754	49700243	chr4:49697754-49700243
Aa_G401460.h1	15366	chr4	49695265	49697445	chr4:49695265-49697445
Aa_G401470.h1	15365	chr4	49693451	49694933	chr4:49693451-49694933
Aa_G401480.h1	15364	chr4	49690951	49692839	chr4:49690951-49692839
Aa_G401490.h1	15363	chr4	49685981	49690461	chr4:49685981-49690461
Aa_G40150.h1	8671	chr3	7107507	7108628	chr3:7107507-7108628
Aa_G401500.h1	15362	chr4	49683927	49684076	chr4:49683927-49684076
Aa_G401510.h1	15352	chr4	49682069	49682221	chr4:49682069-49682221
Aa_G401520.h1	15342	chr4	49680062	49681243	chr4:49680062-49681243
Aa_G401530.h1	15341	chr4	49652541	49656881	chr4:49652541-49656881
Aa_G401540.h1	15340	chr4	49650091	49651400	chr4:49650091-49651400
Aa_G401550.h1	15339	chr4	49647704	49649282	chr4:49647704-49649282
Aa_G401560.h1	15338	chr4	49639600	49641708	chr4:49639600-49641708
Aa_G401570.h1	15337	chr4	49630986	49631744	chr4:49630986-49631744
Aa_G401580.h1	15336	chr4	49625343	49626101	chr4:49625343-49626101
Aa_G401590.h1	23688	chr7	6046367	6047667	chr7:6046367-6047667
Aa_G401590.h2	33652	scaffold_318	24792	26092	scaffold_318:24792-26092
Aa_G401590.h3	33752	scaffold_395	4748	6048	scaffold_395:4748-6048
Aa_G40160.h1	8670	chr3	7103622	7107307	chr3:7103622-7107307
Aa_G40170.h1	8669	chr3	7098728	7102429	chr3:7098728-7102429
Aa_G401700.h1	15054	chr4	47649283	47651440	chr4:47649283-47651440
Aa_G401710.h1	15053	chr4	47644401	47646793	chr4:47644401-47646793
Aa_G401720.h1	15052	chr4	47642197	47644053	chr4:47642197-47644053
Aa_G401730.h1	15051	chr4	47639861	47641827	chr4:47639861-47641827
Aa_G401740.h1	15050	chr4	47636719	47639564	chr4:47636719-47639564
Aa_G401750.h1	15049	chr4	47632537	47635171	chr4:47632537-47635171
Aa_G401760.h1	15048	chr4	47629895	47630839	chr4:47629895-47630839
Aa_G401770.h1	15047	chr4	47626239	47628265	chr4:47626239-47628265
Aa_G401780.h1	15046	chr4	47623140	47625758	chr4:47623140-47625758
Aa_G401790.h1	15045	chr4	47620627	47622132	chr4:47620627-47622132
Aa_G40180.h1	8668	chr3	7097425	7098192	chr3:7097425-7098192
Aa_G401800.h1	15044	chr4	47614510	47620185	chr4:47614510-47620185
Aa_G401810.h1	15043	chr4	47610967	47612979	chr4:47610967-47612979
Aa_G40190.h1	8667	chr3	7096177	7096884	chr3:7096177-7096884
Aa_G401920.h1	18605	chr5	23660244	23687872	chr5:23660244-23687872
Aa_G401930.h1	18604	chr5	23659144	23659449	chr5:23659144-23659449
Aa_G401940.h1	18603	chr5	23655928	23657555	chr5:23655928-23657555
Aa_G401950.h1	18602	chr5	23652890	23655544	chr5:23652890-23655544
Aa_G401960.h1	18601	chr5	23650050	23652502	chr5:23650050-23652502
