Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type,VCF,Notes:
Eucalyptus magnificata,Henry,Eucalyptus_magnificata_Henry_TLC950,Australia,,-29.845707,152.011747,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Henry,Eucalyptus_magnificata_Henry_TLC949,Australia,,-29.845609,152.012508,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Henry,Eucalyptus_magnificata_Henry_TLC948,Australia,,-29.84698,152.010428,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Henry,Eucalyptus_magnificata_Henry_TLC947,Australia,,-29.84955,152.001463,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Henry,Eucalyptus_magnificata_Henry_TLC946,Australia,,-29.849498,152.001091,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Wollomombi,Eucalyptus_magnificata_Wollomombi_TLC922-5,Australia,,-30.568337,152.04948,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Wollomombi,Eucalyptus_magnificata_Wollomombi_TLC922-4,Australia,,-30.568337,152.04948,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Wollomombi,Eucalyptus_magnificata_Wollomombi_TLC922-3,Australia,,-30.568337,152.04948,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Wollomombi,Eucalyptus_magnificata_Wollomombi_TLC922-2,Australia,,-30.568337,152.04948,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,HRF1,Eucalyptus_magnificata_HRF1_ENE0023,Australia,,-29.84896,152.0058,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Wollomombi,Eucalyptus_magnificata_Wollomombi_TLC922-1,Australia,,-30.568337,152.04948,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Cheyenne,Eucalyptus_magnificata_Cheyenne_TLC915,Australia,,-30.814717,151.859337,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Cheyenne,Eucalyptus_magnificata_Cheyenne_TLC914,Australia,,-30.814624,151.859377,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Cheadle,Eucalyptus_magnificata_Cheadle_TLC909,Australia,,-30.860565,151.891859,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Cheadle,Eucalyptus_magnificata_Cheadle_TLC908,Australia,,-30.86045,151.891704,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Long,Eucalyptus_magnificata_Long_TLC831,Australia,,-30.616075,151.938129,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Long,Eucalyptus_magnificata_Long_TLC830,Australia,,-30.616203,151.938109,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Long,Eucalyptus_magnificata_Long_TLC827,Australia,,-30.614479,151.940761,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Hillgrove,Eucalyptus_magnificata_Hillgrove_TLC807,Australia,,-30.576039,151.90429,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Metz,Eucalyptus_magnificata_Metz_TLC764,Australia,,-30.574335,151.885239,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Metz,Eucalyptus_magnificata_Metz_TLC761,Australia,,-30.5748,151.884278,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Metz,Eucalyptus_magnificata_Metz_TLC760,Australia,,-30.574908,151.884066,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Enmore,Eucalyptus_magnificata_Enmore_TLC758,Australia,,-30.719554,151.722795,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Enmore,Eucalyptus_magnificata_Enmore_TLC757,Australia,,-30.71907,151.721817,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Enmore,Eucalyptus_magnificata_Enmore_TLC750,Australia,,-30.719973,151.72217,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Cheadle,Eucalyptus_magnificata_Cheadle_TLC739,Australia,,-30.854718,151.858588,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Cheadle,Eucalyptus_magnificata_Cheadle_TLC738-1,Australia,,-30.854719,151.858673,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Hillgrove,Eucalyptus_magnificata_Hillgrove_TLC734,Australia,,-30.552603,151.896692,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Hillgrove,Eucalyptus_magnificata_Hillgrove_TLC732,Australia,,-30.575079,151.903794,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,HRF1,Eucalyptus_magnificata_HRF1_ENE0011,Australia,,-29.85126,151.99948,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,HRF1,Eucalyptus_magnificata_HRF1_ENE0010,Australia,,-29.85105,151.99956,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,HRF1,Eucalyptus_magnificata_HRF1_ENE0008,Australia,,-29.85109,152.0009,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,HRF1,Eucalyptus_magnificata_HRF1_ENE0001,Australia,,-29.84968,152.00146,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Eucalyptus magnificata,Waterfall,Eucalyptus_magnificata_Waterfall_ENE0034,Australia,,-30.51691,151.9735,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19c_Emagnificata_Murray/murray_Emag_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_AMBR.A,France,16,43.7332,1.8239,136,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_ANGE.A,France,16,43.912,1.6566,169,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_ANGE.B,France,16,43.9121,1.6569,168,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_AULO.A,France,15,43.1906,0.8158,339,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_AURE.B,France,16,43.478,1.4522,197,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_AUZE.A,France,16,43.5278,1.4916,200,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_AXLE.A,France,10,42.7242,1.834,734,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_AXLE.B,France,16,42.7246,1.8335,733,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BACC.B,France,16,43.3122,1.5152,201,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BACC.C,France,8,43.3119,1.5155,201,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BACC.D,France,8,43.3119,1.5156,201,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BACC.E,France,8,43.3119,1.5157,201,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BACC.F,France,8,43.3119,1.5155,201,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BAGNB.A,France,16,43.0757,0.1518,532,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BAGNB.B,France,16,43.0765,0.1515,530,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BANI.A,France,5,43.0429,0.2347,488,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BANI.B,France,16,43.0436,0.2343,487,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BANI.C,France,16,43.0436,0.2343,487,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BARA.B,France,16,44.2697,2.4263,756,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BARA.C,France,16,44.2708,2.4276,756,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BARC.A,France,16,43.362,0.3877,218,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BARR.A,France,14,44.2024,1.7675,174,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BAZI.A,France,16,43.4536,1.6207,166,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BELC.A,France,16,44.3875,2.3361,415,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BELC.B,France,16,44.3875,2.3368,412,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BELC.C,France,15,44.3892,2.3366,453,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BELL.A,France,16,43.7903,1.1065,229,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BERNA.A,France,16,43.1622,0.1114,394,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BESS.A,France,16,44.5264,2.7301,352,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BOULO.A,France,16,43.2891,0.6398,339,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BROU.A,France,16,43.9993,2.6217,281,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BROU.B,France,14,44.0331,2.6387,678,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BROU.C,France,16,44.0333,2.6387,678,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BULA.A,France,16,43.0398,0.2773,491,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_BULE.B,France,12,42.9106,1.2481,525,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CAMA.C,France,16,43.8249,2.8817,397,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CAMA.D,France,15,43.8237,2.881,393,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CAMA.E,France,16,43.8249,2.8817,397,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CAPE.A,France,16,44.1085,1.9902,322,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CARL.A,France,16,43.1511,1.3923,385,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CASS.A,France,16,44.1765,2.5182,616,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CAST.A,France,16,43.6985,1.4279,126,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CASTI.A,France,16,42.9205,1.0341,574,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CAZA.B,France,16,42.8315,0.4201,1140,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CEPE.A,France,16,43.7552,1.436,125,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CERN.A,France,15,44.0119,2.9665,406,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CERN.B,France,16,44.0147,2.9679,407,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CHEI.A,France,16,43.0137,0.8671,603,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CIER.A,France,16,42.8533,0.602,594,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CIER.B,France,16,42.86,0.6004,667,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CIER.C,France,16,42.8602,0.6011,656,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CINT.A,France,16,43.3055,1.5204,204,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CINT.B,France,16,43.3056,1.5207,204,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CLAR.A,France,16,43.4648,1.219,218,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CLAR.B,France,16,43.4653,1.2186,218,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CLAR.C,France,16,43.4641,1.218,218,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_COLO.A,France,16,44.3469,2.3402,670,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_COLO.B,France,16,44.3477,2.3397,664,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_COLO.C,France,16,44.3481,2.3397,664,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_COMT.A,France,16,44.5407,2.6022,558,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_CRAN.A,France,13,44.5298,2.2605,318,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_DAMI.A,France,8,43.6545,1.9776,143,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_DAMI.B,France,12,43.6545,1.9776,143,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_DAMI.C,France,12,43.6545,1.9776,143,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_DECA.A,France,16,44.1999,1.7719,234,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_DIEU.A,France,14,44.0598,1.221,91,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_ESPE.B,France,16,43.6933,2.5346,573,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_FAYA.A,France,16,43.8021,2.9517,457,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_FERR.A,France,16,43.6577,2.4437,541,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_GAIL.A,France,16,43.9089,1.9006,144,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_GAIL.B,France,16,43.909,1.9011,144,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_GREZ.A,France,16,42.8769,0.3497,740,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_JACO.A,France,10,42.9058,1.4065,990,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_JACO.C,France,16,42.9058,1.4065,990,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_JULI.A,France,16,44.5226,2.3635,407,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_JUZE.A,France,16,43.4488,1.7905,235,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_JUZET.A,France,16,42.9777,0.7564,571,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_JUZET.B,France,16,42.9774,0.7555,576,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_JUZET.C,France,16,42.9774,0.7555,576,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_LABA.A,France,16,43.4516,1.4005,165,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_LABA.B,France,16,43.4509,1.4012,165,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_LABA.C,France,16,43.4515,1.3994,165,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_LABA.D,France,16,43.458,1.3811,172,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_LABAS.A,France,16,43.0084,1.42,397,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_LABAS.B,France,16,43.0087,1.4201,396,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_LABR.A,France,16,43.5312,2.2626,206,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_LACR.A,France,16,42.9999,1.0757,497,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_LACR.C,France,16,43.0002,1.0756,493,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,,Athal_LAGR.A,France,16,43.7953,1.0738,264,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
