Taxon_name,Pop_ID,Sample_name,Country,Lat,Long,Alt,Author,Data_type,VCF,Notes:
Eucalyptus caleyi,Bundarra,Eucalyptus_caleyi_Bundarra_J427_1621,Australia,-30.36709,151.25757,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Bundarra,Eucalyptus_caleyi_Bundarra_J427_1622,Australia,-30.36709,151.25757,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Inglewood,Eucalyptus_caleyi_Inglewood_J333a_288,Australia,-28.52431,151.10556,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Inglewood,Eucalyptus_caleyi_Inglewood_J333a_298,Australia,-28.52431,151.10556,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Inglewood,Eucalyptus_caleyi_Inglewood_J333_309,Australia,-28.52431,151.10556,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Inglewood,Eucalyptus_caleyi_Inglewood_J333_319,Australia,-28.52431,151.10556,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Inglewood,Eucalyptus_caleyi_Inglewood_J333_328,Australia,-28.52431,151.10556,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Thunderbolts,Eucalyptus_caleyi_Thunderbolts_J369_1013,Australia,-30.07144,151.09796,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Thunderbolts,Eucalyptus_caleyi_Thunderbolts_J369_1014,Australia,-30.07144,151.09796,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Kingstwon-Retreat,Eucalyptus_caleyi_Kingstwon-Retreat_J368_1018,Australia,-30.57301,151.09172,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Kingstwon-Retreat,Eucalyptus_caleyi_Kingstwon-Retreat_J368_1019,Australia,-30.57301,151.09172,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Inglewood,Eucalyptus_caleyi_Inglewood_J333_644,Australia,-28.52431,151.10556,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Copeton,Eucalyptus_caleyi_Copeton_J404_1114,Australia,-29.98952,150.85857,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Copeton,Eucalyptus_caleyi_Copeton_J404_1115,Australia,-29.98952,150.85857,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Copeton,Eucalyptus_caleyi_Copeton_J403_1116,Australia,-29.92441,150.93559,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Copeton,Eucalyptus_caleyi_Copeton_J403_1117,Australia,-29.92441,150.93559,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Bundarra,Eucalyptus_caleyi_Bundarra_J402_1118,Australia,-30.04322,150.94122,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Bundarra,Eucalyptus_caleyi_Bundarra_J402_1120,Australia,-30.04322,150.94122,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Inglewood,Eucalyptus_caleyi_Inglewood_J333a_917,Australia,-28.52431,151.10556,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Inglewood,Eucalyptus_caleyi_Inglewood_J333a_918,Australia,-28.52431,151.10556,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Inglewood,Eucalyptus_caleyi_Inglewood_J333_919,Australia,-28.52431,151.10556,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Inglewood,Eucalyptus_caleyi_Inglewood_J333_920,Australia,-28.52431,151.10556,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Inglewood,Eucalyptus_caleyi_Inglewood_J333_922,Australia,-28.52431,151.10556,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Inglewood,Eucalyptus_caleyi_Inglewood_J333_946,Australia,-28.52431,151.10556,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Inglewood,Eucalyptus_caleyi_Inglewood_J333_947,Australia,-28.52431,151.10556,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Inglewood,Eucalyptus_caleyi_Inglewood_J333_948,Australia,-28.52431,151.10556,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Inglewood,Eucalyptus_caleyi_Inglewood_J333_949,Australia,-28.52431,151.10556,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Inglewood,Eucalyptus_caleyi_Inglewood_J333_950,Australia,-28.52431,151.10556,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Thunderbolts,Eucalyptus_caleyi_Thunderbolts_J369_1015,Australia,-30.07144,151.09796,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Thunderbolts,Eucalyptus_caleyi_Thunderbolts_J369_346,Australia,-30.07144,151.09796,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Thunderbolts,Eucalyptus_caleyi_Thunderbolts_J369_347,Australia,-30.07144,151.09796,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Thunderbolts,NA,Australia,-30.07144,151.09796,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Kingstwon-Retreat,Eucalyptus_caleyi_Kingstwon-Retreat_J368_1021,Australia,-30.57301,151.09172,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Kingstwon-Retreat,Eucalyptus_caleyi_Kingstwon-Retreat_J368_348,Australia,-30.57301,151.09172,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Kingstwon-Retreat,Eucalyptus_caleyi_Kingstwon-Retreat_J368_349,Australia,-30.57301,151.09172,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Kingstwon-Retreat,NA,Australia,-30.57301,151.09172,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Copeton,Eucalyptus_caleyi_Copeton_J404_687,Australia,-29.98952,150.85857,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Copeton,Eucalyptus_caleyi_Copeton_J404_688,Australia,-29.98952,150.85857,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Copeton,Eucalyptus_caleyi_Copeton_J403_689,Australia,-29.92441,150.93559,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Copeton,Eucalyptus_caleyi_Copeton_J403_690,Australia,-29.92441,150.93559,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Bundarra,Eucalyptus_caleyi_Bundarra_J402_691,Australia,-30.04322,150.94122,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Bundarra,Eucalyptus_caleyi_Bundarra_J402_692,Australia,-30.04322,150.94122,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Bundarra,Eucalyptus_caleyi_Bundarra_J427a_48,Australia,-30.36709,151.25757,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Bundarra,Eucalyptus_caleyi_Bundarra_J427_181,Australia,-30.36709,151.25757,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus caleyi,Bundarra,Eucalyptus_caleyi_Bundarra_J427_182,Australia,-30.36709,151.25757,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Abington,Eucalyptus_conica_Abington_TLC726_1208,Australia,-30.282428,151.195725,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Orange,Eucalyptus_conica_Orange_J360_1635,Australia,-34.01205,148.12904,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Orange,Eucalyptus_conica_Orange_J360_1636,Australia,-34.01205,148.12904,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Tenterfield,Eucalyptus_conica_Tenterfield_J338_1175,Australia,-29.15425,152.00211,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Tenterfield,Eucalyptus_conica_Tenterfield_J338_1407,Australia,-29.15425,152.00211,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Legume,Eucalyptus_conica_Legume_J329_209,Australia,-28.41028,152.29292,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Legume,Eucalyptus_conica_Legume_J329_219,Australia,-28.41028,152.29292,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Eugowra,Eucalyptus_conica_Eugowra_J364_1095,Australia,-33.41328,148.22136,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Eugowra,Eucalyptus_conica_Eugowra_J364_1123,Australia,-33.41328,148.22136,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Orange,Eucalyptus_conica_Orange_J360_412,Australia,-34.01205,148.12904,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Orange,Eucalyptus_conica_Orange_J360_413,Australia,-34.01205,148.12904,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Inglewood,Eucalyptus_conica_Inglewood_TLC775_1608,Australia,-28.395041,151.311965,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Inglewood,Eucalyptus_conica_Inglewood_TLC775_426,Australia,-28.395041,151.311965,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Abington,Eucalyptus_conica_Abington_TLC726_1612,Australia,-30.282428,151.195725,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Abington,Eucalyptus_conica_Abington_TLC726_1755,Australia,-30.282428,151.195725,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Dundee,Eucalyptus_conica_Dundee_TLC725_1209,Australia,-29.60565,151.867978,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Dundee,Eucalyptus_conica_Dundee_TLC725_1210,Australia,-29.60565,151.867978,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Tenterfield,Eucalyptus_conica_Tenterfield_TLC720_1214,Australia,-29.065697,151.988323,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Tenterfield,Eucalyptus_conica_Tenterfield_TLC720_1215,Australia,-29.065697,151.988323,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Stanthorpe,Eucalyptus_conica_Stanthorpe_TLC715_1219,Australia,-28.68757,151.962399,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Stanthorpe,Eucalyptus_conica_Stanthorpe_TLC715_1220,Australia,-28.68757,151.962399,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Wollomi,Eucalyptus_conica_Wollomi_J324_1150,Australia,-32.44442,150.2812,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Tenterfield,Eucalyptus_conica_Tenterfield_J338_1776,Australia,-29.15425,152.00211,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Legume,Eucalyptus_conica_Legume_J329_960,Australia,-28.41028,152.29292,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Legume,Eucalyptus_conica_Legume_J329_961,Australia,-28.41028,152.29292,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Legume,Eucalyptus_conica_Legume_J329_962,Australia,-28.41028,152.29292,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Legume,Eucalyptus_conica_Legume_J329_963,Australia,-28.41028,152.29292,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Kempsey,Eucalyptus_conica_Kempsey_ENE0044_1020,Australia,-30.52445,152.07028,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Kempsey,Eucalyptus_conica_Kempsey_ENE0042_1076,Australia,-30.52496,152.07028,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Wollomombi,Eucalyptus_conica_Wollomombi_ENE0040_1086,Australia,-30.53132,152.03148,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Eugowra,Eucalyptus_conica_Eugowra_J364_1124,Australia,-33.41328,148.22136,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Wollomombi,Eucalyptus_conica_Wollomombi_ENE0038_1122,Australia,-30.53132,152.03278,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Eugowra,Eucalyptus_conica_Eugowra_J364_1125,Australia,-33.41328,148.22136,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Eugowra,Eucalyptus_conica_Eugowra_J364_375,Australia,-33.41328,148.22136,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Eugowra,Eucalyptus_conica_Eugowra_J364_376,Australia,-33.41328,148.22136,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Wollomombi,Eucalyptus_conica_Wollomombi_ENE0036_1132,Australia,-30.53189,152.03299,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Wollomi,Eucalyptus_conica_Wollomi_J324_1151,Australia,-32.44442,150.2812,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Wollomi,Eucalyptus_conica_Wollomi_J324_1152,Australia,-32.44442,150.2812,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Wollomi,Eucalyptus_conica_Wollomi_J324_1153,Australia,-32.44442,150.2812,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Wollomi,Eucalyptus_conica_Wollomi_J324_1676,Australia,-32.44442,150.2812,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Tenterfield,Eucalyptus_conica_Tenterfield_J338_179,Australia,-29.15425,152.00211,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Abington,Eucalyptus_conica_Abington_TLC726_31,Australia,-30.282428,151.195725,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Dundee,Eucalyptus_conica_Dundee_TLC725_1211,Australia,-29.60565,151.867978,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Dundee,Eucalyptus_conica_Dundee_TLC725_1212,Australia,-29.60565,151.867978,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Dundee,Eucalyptus_conica_Dundee_TLC725_430,Australia,-29.60565,151.867978,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Dundee,Eucalyptus_conica_Dundee_TLC725_431,Australia,-29.60565,151.867978,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Dundee,Eucalyptus_conica_Dundee_TLC724_1213,Australia,-29.605606,151.868071,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Tenterfield,Eucalyptus_conica_Tenterfield_TLC720_1216,Australia,-29.065697,151.988323,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Tenterfield,Eucalyptus_conica_Tenterfield_TLC720_1218,Australia,-29.065697,151.988323,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Tenterfield,Eucalyptus_conica_Tenterfield_TLC720_432,Australia,-29.065697,151.988323,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Tenterfield,Eucalyptus_conica_Tenterfield_TLC720_433,Australia,-29.065697,151.988323,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Stanthorpe,Eucalyptus_conica_Stanthorpe_TLC715_1221,Australia,-28.68757,151.962399,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Stanthorpe,Eucalyptus_conica_Stanthorpe_TLC715_1649,Australia,-28.68757,151.962399,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Stanthorpe,Eucalyptus_conica_Stanthorpe_TLC715_435,Australia,-28.68757,151.962399,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,HRF1,Eucalyptus_conica_HRF1_ENE0009_1273,Australia,-29.85126,152.00015,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Tenterfield,Eucalyptus_conica_Tenterfield_J338_188,Australia,-29.15425,152.00211,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Inglewood,Eucalyptus_conica_Inglewood_TLC775_427,Australia,-28.395041,151.311965,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Abington,Eucalyptus_conica_Abington_TLC726_428,Australia,-30.282428,151.195725,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Orange,Eucalyptus_conica_Orange_J360_62,Australia,-34.01205,148.12904,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Orange,Eucalyptus_conica_Orange_J360_63,Australia,-34.01205,148.12904,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Stanthorpe,Eucalyptus_conica_Stanthorpe_TLC715_436,Australia,-28.68757,151.962399,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Wollomi,Eucalyptus_conica_Wollomi_J324_727,Australia,-32.44442,150.2812,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Abington,Eucalyptus_conica_Abington_TLC726_429,Australia,-30.282428,151.195725,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus conica,Tenterfield,Eucalyptus_conica_Tenterfield_J338_907,Australia,-29.15425,152.00211,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
Eucalyptus crebra,Narrabri,Eucalyptus_crebra_Narrabri_J307_1231,Australia,-30.22665,149.8094,,Murray,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/19_Egrandis_Murray/Eucalyptus_full_concatened_IND.vcf.gz,
