## METRICS CLASS	picard.analysis.CollectWgsMetricsWithNonZeroCoverage$WgsMetricsWithNonZeroCoverage
CATEGORY	GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
WHOLE_GENOME	389016531	4.872039	7.158733	4	3	0	0.0424	0	0.00402	0.060428	0.027299	0.028754	0.1629	0.791621	0.436339	0.125757	0.033692	0.012952	0.007191	0.004818	0.002785	0.001921	0.001459	0.001171	0.000978	0.000841	0.000735	0.604556	4	Mtruncatula_HM107
NON_ZERO_REGIONS	307953491	6.154513	7.539523	5	2	0	0.0424	0	0.00402	0.060428	0.027299	0.028754	0.1629	1	0.551197	0.15886	0.042561	0.016361	0.009084	0.006086	0.003517	0.002426	0.001843	0.001479	0.001236	0.001063	0.000929	0.761286	6	Mtruncatula_HM107
WHOLE_GENOME	389016531	4.286614	7.463045	3	3	0	0.043961	0	0.00359	0.019776	0.048496	0.034155	0.149977	0.781808	0.378893	0.084947	0.020591	0.009127	0.005644	0.003999	0.002499	0.001838	0.001473	0.001255	0.001107	0.001002	0.000918	0.587369	4	Mtruncatula_HM108
NON_ZERO_REGIONS	304136322	5.482948	8.042504	4	2	0	0.043961	0	0.00359	0.019776	0.048496	0.034155	0.149977	1	0.484637	0.108655	0.026338	0.011674	0.007219	0.005114	0.003196	0.002351	0.001884	0.001605	0.001417	0.001282	0.001174	0.750069	6	Mtruncatula_HM108
WHOLE_GENOME	389016531	3.399096	6.85148	2	2	0	0.044036	0	0.00413	0.012665	0.064641	0.035179	0.160651	0.735254	0.261478	0.058628	0.017691	0.00809	0.004902	0.003471	0.002188	0.001622	0.00131	0.001115	0.000979	0.000874	0.000792	0.520115	3	Mtruncatula_HM109
NON_ZERO_REGIONS	286026129	4.62302	7.628067	3	2	0	0.044036	0	0.00413	0.012665	0.064641	0.035179	0.160651	1	0.355629	0.079738	0.024062	0.011004	0.006666	0.00472	0.002975	0.002206	0.001781	0.001516	0.001332	0.001189	0.001077	0.706378	5	Mtruncatula_HM109
WHOLE_GENOME	389016531	2.951739	6.906596	2	2	0	0.045201	0	0.004151	0.019599	0.090983	0.060742	0.220676	0.711732	0.21254	0.041263	0.012194	0.005816	0.003684	0.002695	0.001798	0.001398	0.001181	0.001037	0.000936	0.000861	0.000798	0.485511	3	Mtruncatula_HM111
NON_ZERO_REGIONS	276875540	4.147261	7.878005	3	2	0	0.045201	0	0.004151	0.019599	0.090983	0.060742	0.220676	1	0.298623	0.057975	0.017133	0.008171	0.005177	0.003787	0.002526	0.001964	0.001659	0.001457	0.001315	0.001209	0.001121	0.680348	5	Mtruncatula_HM111
WHOLE_GENOME	389016531	2.540361	5.787241	2	2	0	0.040496	0	0.002955	0.030922	0.143678	0.027557	0.245609	0.693914	0.172761	0.023357	0.007056	0.003899	0.002661	0.00203	0.00142	0.001144	0.000981	0.000874	0.000791	0.000721	0.000658	0.465556	3	Mtruncatula_HM112
NON_ZERO_REGIONS	269944118	3.660914	6.645548	3	2	0	0.040496	0	0.002955	0.030922	0.143678	0.027557	0.245609	1	0.248965	0.03366	0.010169	0.005619	0.003834	0.002925	0.002047	0.001648	0.001413	0.00126	0.00114	0.001039	0.000948	0.668761	5	Mtruncatula_HM112
WHOLE_GENOME	389016531	3.721636	6.688962	3	2	0	0.04812	0	0.00517	0.043423	0.007066	0.051993	0.155773	0.76414	0.304071	0.065095	0.018618	0.008248	0.004904	0.003426	0.002142	0.001565	0.001245	0.001045	0.000896	0.000785	0.000697	0.532045	3	Mtruncatula_HM114
NON_ZERO_REGIONS	297262906	4.870362	7.277204	4	2	0	0.04812	0	0.00517	0.043423	0.007066	0.051993	0.155773	1	0.397926	0.085188	0.024365	0.010793	0.006418	0.004484	0.002803	0.002048	0.001629	0.001367	0.001173	0.001028	0.000912	0.693353	5	Mtruncatula_HM114
WHOLE_GENOME	389016531	1.576565	4.2289	1	1	0	0.044708	0	0.005173	0.01513	0.041322	0.031437	0.13777	0.616817	0.060755	0.006472	0.002764	0.001761	0.001318	0.001065	0.000766	0.000566	0.000424	0.000339	0.000292	0.000267	0.000252	0.377163	2	Mtruncatula_HM115
NON_ZERO_REGIONS	239951827	2.55597	5.146849	2	1	0	0.044708	0	0.005173	0.01513	0.041322	0.031437	0.13777	1	0.098498	0.010492	0.004481	0.002855	0.002136	0.001727	0.001242	0.000917	0.000688	0.00055	0.000473	0.000433	0.000408	0.609814	4	Mtruncatula_HM115
WHOLE_GENOME	389016531	1.891094	4.971897	1	1	0	0.048573	0	0.003437	0.009444	0.040082	0.054689	0.156225	0.666824	0.089595	0.009262	0.003353	0.002019	0.001486	0.001213	0.000952	0.000815	0.000724	0.000654	0.000589	0.000531	0.000475	0.409847	2	Mtruncatula_HM117
NON_ZERO_REGIONS	259405460	2.835974	5.864405	2	1	0	0.048573	0	0.003437	0.009444	0.040082	0.054689	0.156225	1	0.134361	0.01389	0.005028	0.003028	0.002228	0.001819	0.001427	0.001223	0.001086	0.00098	0.000884	0.000796	0.000712	0.613385	4	Mtruncatula_HM117
WHOLE_GENOME	389016531	2.60487	5.996893	2	2	0	0.046014	0	0.003405	0.01177	0.034369	0.048499	0.144057	0.734075	0.169219	0.021938	0.006327	0.003313	0.002243	0.001727	0.001236	0.001014	0.000894	0.000814	0.000754	0.000709	0.000665	0.477047	3	Mtruncatula_HM118
NON_ZERO_REGIONS	285567391	3.548506	6.755888	3	1	0	0.046014	0	0.003405	0.01177	0.034369	0.048499	0.144057	1	0.23052	0.029885	0.008619	0.004513	0.003056	0.002352	0.001684	0.001381	0.001218	0.001109	0.001028	0.000965	0.000906	0.648663	5	Mtruncatula_HM118
WHOLE_GENOME	389016531	3.109207	6.544994	2	2	0	0.041316	0	0.003546	0.013787	0.021507	0.048821	0.128978	0.69062	0.241415	0.052293	0.014723	0.00665	0.00407	0.002893	0.001846	0.001384	0.001128	0.000968	0.000858	0.000775	0.000706	0.47753	3	Mtruncatula_HM119
NON_ZERO_REGIONS	268662426	4.502055	7.467005	3	2	0	0.041316	0	0.003546	0.013787	0.021507	0.048821	0.128978	1	0.349563	0.075718	0.021318	0.009628	0.005893	0.004189	0.002673	0.002004	0.001633	0.001402	0.001243	0.001122	0.001022	0.690261	5	Mtruncatula_HM119
WHOLE_GENOME	389016531	1.890906	4.742053	1	1	0	0.039082	0	0.00444	0.017135	0.022413	0.049007	0.132077	0.646644	0.097436	0.009914	0.003506	0.00209	0.001497	0.001201	0.00092	0.000772	0.000671	0.000587	0.00051	0.000434	0.00037	0.402391	2	Mtruncatula_HM120
NON_ZERO_REGIONS	251555302	2.924183	5.635027	2	1	0	0.039082	0	0.00444	0.017135	0.022413	0.049007	0.132077	1	0.150679	0.015332	0.005422	0.003233	0.002315	0.001858	0.001423	0.001193	0.001038	0.000908	0.000789	0.000672	0.000573	0.619982	4	Mtruncatula_HM120
WHOLE_GENOME	389016531	1.604732	4.394694	1	1	0	0.043818	0	0.003831	0.021424	0.039273	0.049866	0.158212	0.618233	0.065155	0.00665	0.002643	0.001665	0.001249	0.001015	0.000741	0.00056	0.000436	0.000358	0.000313	0.000288	0.000271	0.368798	2	Mtruncatula_HM121
NON_ZERO_REGIONS	240502721	2.595676	5.354196	2	1	0	0.043818	0	0.003831	0.021424	0.039273	0.049866	0.158212	1	0.105389	0.010757	0.004274	0.002694	0.002021	0.001641	0.001199	0.000905	0.000705	0.000579	0.000506	0.000465	0.000438	0.593906	4	Mtruncatula_HM121
WHOLE_GENOME	389016531	1.724207	4.485424	1	1	0	0.038211	0	0.00319	0.01803	0.040702	0.049757	0.14989	0.622308	0.080198	0.007979	0.003066	0.001889	0.001391	0.001123	0.000825	0.000644	0.00051	0.000411	0.000341	0.000297	0.000272	0.384417	2	Mtruncatula_HM122
NON_ZERO_REGIONS	242088083	2.770665	5.424972	2	1	0	0.038211	0	0.00319	0.01803	0.040702	0.049757	0.14989	1	0.128872	0.012822	0.004926	0.003036	0.002236	0.001805	0.001326	0.001035	0.000819	0.00066	0.000548	0.000478	0.000437	0.615667	4	Mtruncatula_HM122
WHOLE_GENOME	389016531	1.554501	4.190089	1	1	0	0.035206	0	0.003231	0.020702	0.057103	0.045513	0.161755	0.635238	0.053711	0.004627	0.002018	0.001321	0.001022	0.000843	0.000603	0.00044	0.000343	0.000291	0.000267	0.000255	0.000246	0.377914	2	Mtruncatula_HM124
NON_ZERO_REGIONS	247118080	2.447116	5.045185	2	1	0	0.035206	0	0.003231	0.020702	0.057103	0.045513	0.161755	1	0.084553	0.007283	0.003176	0.002079	0.001609	0.001327	0.000949	0.000693	0.000539	0.000459	0.000421	0.000401	0.000388	0.592363	4	Mtruncatula_HM124
WHOLE_GENOME	389016531	3.601542	6.99643	3	2	0	0.039917	0	0.003867	0.041678	0.014457	0.077851	0.17777	0.778282	0.293395	0.05372	0.013686	0.006268	0.003908	0.002816	0.001824	0.001374	0.001138	0.000996	0.000903	0.000834	0.00078	0.535396	3	Mtruncatula_HM125
NON_ZERO_REGIONS	302764604	4.627553	7.625421	4	2	0	0.039917	0	0.003867	0.041678	0.014457	0.077851	0.17777	1	0.376978	0.069023	0.017585	0.008053	0.005021	0.003618	0.002343	0.001765	0.001462	0.00128	0.00116	0.001071	0.001002	0.685303	5	Mtruncatula_HM125
WHOLE_GENOME	389016531	3.108691	6.965802	2	2	0	0.037352	0	0.002142	0.024823	0.10808	0.042458	0.214855	0.715631	0.232842	0.044999	0.013058	0.006238	0.003958	0.002908	0.001927	0.001475	0.001217	0.001062	0.000951	0.000872	0.000815	0.498557	3	Mtruncatula_HM126
NON_ZERO_REGIONS	278392193	4.343987	7.901745	3	2	0	0.037352	0	0.002142	0.024823	0.10808	0.042458	0.214855	1	0.325366	0.062881	0.018247	0.008717	0.00553	0.004064	0.002693	0.002061	0.0017	0.001484	0.001329	0.001218	0.001139	0.695421	5	Mtruncatula_HM126
WHOLE_GENOME	389016531	1.056112	3.763929	1	1	0	0.042819	0	0.004284	0.008927	0.008005	0.03274	0.096775	0.500245	0.024989	0.00309	0.001585	0.00113	0.000913	0.000776	0.000591	0.000452	0.000356	0.000299	0.000266	0.000247	0.000232	0.289439	1	Mtruncatula_HM127
NON_ZERO_REGIONS	194603530	2.111189	5.10813	2	1	0	0.042819	0	0.004284	0.008927	0.008005	0.03274	0.096775	1	0.049953	0.006177	0.003169	0.002259	0.001825	0.001552	0.001181	0.000904	0.000711	0.000597	0.000532	0.000494	0.000464	0.577077	4	Mtruncatula_HM127
WHOLE_GENOME	389016531	1.088785	4.065369	1	1	0	0.043816	0	0.003152	0.007124	0.067309	0.039857	0.161258	0.502399	0.028254	0.00369	0.001807	0.001282	0.00105	0.000914	0.000758	0.000645	0.000552	0.00047	0.000402	0.000346	0.000301	0.295059	2	Mtruncatula_HM128
NON_ZERO_REGIONS	195441390	2.167173	5.528073	1	0	0	0.043816	0	0.003152	0.007124	0.067309	0.039857	0.161258	1	0.056238	0.007345	0.003596	0.002551	0.00209	0.001819	0.001508	0.001283	0.001099	0.000936	0.0008	0.000689	0.000599	0.586156	4	Mtruncatula_HM128
WHOLE_GENOME	389016531	2.378052	5.299862	2	2	0	0.039434	0	0.002717	0.009501	0.057144	0.047191	0.155987	0.687153	0.15177	0.020292	0.006277	0.003454	0.002374	0.001825	0.001279	0.001003	0.000831	0.000705	0.000603	0.000515	0.000442	0.451698	3	Mtruncatula_HM129
NON_ZERO_REGIONS	267313753	3.460732	6.093425	3	1	0	0.039434	0	0.002717	0.009501	0.057144	0.047191	0.155987	1	0.220868	0.02953	0.009134	0.005027	0.003455	0.002656	0.001861	0.00146	0.001209	0.001026	0.000878	0.00075	0.000643	0.656565	5	Mtruncatula_HM129
WHOLE_GENOME	389016531	3.199791	6.321866	2	2	0	0.041944	0	0.003612	0.014603	0.006906	0.052597	0.119661	0.747032	0.2454	0.042186	0.011664	0.005579	0.003559	0.002603	0.001705	0.001305	0.001091	0.000949	0.000847	0.000766	0.000697	0.511529	3	Mtruncatula_HM130
NON_ZERO_REGIONS	290607901	4.283337	6.989885	3	2	0	0.041944	0	0.003612	0.014603	0.006906	0.052597	0.119661	1	0.328499	0.056472	0.015614	0.007469	0.004765	0.003484	0.002283	0.001747	0.00146	0.001271	0.001134	0.001025	0.000933	0.683722	5	Mtruncatula_HM130
WHOLE_GENOME	389016531	3.844896	6.993836	3	2	0	0.042871	0	0.004703	0.049595	0.016059	0.038453	0.15168	0.767909	0.325613	0.065749	0.017033	0.007727	0.004825	0.003463	0.002194	0.001622	0.001298	0.001103	0.000972	0.000873	0.000795	0.541898	3	Mtruncatula_HM131
NON_ZERO_REGIONS	298729111	5.006971	7.607816	4	2	0	0.042871	0	0.004703	0.049595	0.016059	0.038453	0.15168	1	0.424026	0.085621	0.022182	0.010062	0.006284	0.004509	0.002858	0.002112	0.001691	0.001436	0.001265	0.001137	0.001036	0.702961	5	Mtruncatula_HM131
WHOLE_GENOME	389016531	3.80627	7.5348	3	2	0	0.044658	0	0.004432	0.042275	0.007138	0.056059	0.154561	0.762466	0.312621	0.066695	0.018248	0.00814	0.004991	0.003553	0.002232	0.001646	0.001336	0.001156	0.001038	0.000955	0.000887	0.533774	3	Mtruncatula_HM133
NON_ZERO_REGIONS	296611940	4.992051	8.278919	4	2	0	0.044658	0	0.004432	0.042275	0.007138	0.056059	0.154561	1	0.410013	0.087472	0.023933	0.010676	0.006546	0.00466	0.002927	0.002159	0.001752	0.001516	0.001362	0.001253	0.001164	0.697598	5	Mtruncatula_HM133
WHOLE_GENOME	389016531	3.677116	7.370665	3	2	0	0.042452	0	0.004218	0.045844	0.013634	0.05217	0.158317	0.763066	0.299185	0.0594	0.015899	0.007062	0.004343	0.003116	0.002011	0.001517	0.001253	0.001096	0.000987	0.000909	0.00085	0.529259	3	Mtruncatula_HM134
NON_ZERO_REGIONS	296845460	4.818867	8.10514	4	2	0	0.042452	0	0.004218	0.045844	0.013634	0.05217	0.158317	1	0.392083	0.077844	0.020836	0.009255	0.005691	0.004084	0.002635	0.001989	0.001642	0.001436	0.001294	0.001192	0.001115	0.690896	5	Mtruncatula_HM134
WHOLE_GENOME	389016531	3.826302	6.954076	3	2	0	0.042372	0	0.004504	0.048446	0.018281	0.043355	0.156958	0.768528	0.321898	0.065271	0.017273	0.00774	0.00477	0.003402	0.002136	0.001566	0.001258	0.001073	0.000946	0.000856	0.000783	0.541113	3	Mtruncatula_HM135
NON_ZERO_REGIONS	298970111	4.978741	7.56219	4	2	0	0.042372	0	0.004504	0.048446	0.018281	0.043355	0.156958	1	0.41885	0.08493	0.022475	0.010071	0.006207	0.004426	0.002779	0.002038	0.001636	0.001396	0.001232	0.001114	0.001019	0.701369	5	Mtruncatula_HM135
WHOLE_GENOME	389016531	3.44245	6.864649	2	2	0	0.043655	0	0.005036	0.048306	0.013135	0.053537	0.163669	0.750997	0.273867	0.051901	0.01436	0.006636	0.004136	0.002973	0.001904	0.001432	0.001176	0.001026	0.000923	0.000847	0.000782	0.509706	3	Mtruncatula_HM138
NON_ZERO_REGIONS	292150211	4.583841	7.58392	3	2	0	0.043655	0	0.005036	0.048306	0.013135	0.053537	0.163669	1	0.364671	0.069109	0.019121	0.008836	0.005507	0.003959	0.002535	0.001906	0.001566	0.001366	0.00123	0.001128	0.001042	0.675665	5	Mtruncatula_HM138
WHOLE_GENOME	389016531	1.880818	4.821008	1	1	0	0.040028	0	0.004371	0.017095	0.0154	0.049252	0.126145	0.66139	0.086807	0.009256	0.003743	0.002289	0.001654	0.001317	0.000981	0.000808	0.000691	0.000599	0.000519	0.000445	0.000385	0.407479	2	Mtruncatula_HM139
NON_ZERO_REGIONS	257291689	2.843735	5.692366	2	1	0	0.040028	0	0.004371	0.017095	0.0154	0.049252	0.126145	1	0.13125	0.013996	0.005659	0.003461	0.002501	0.001992	0.001483	0.001222	0.001044	0.000906	0.000785	0.000672	0.000583	0.614139	4	Mtruncatula_HM139
WHOLE_GENOME	389016531	3.145526	6.787442	2	2	0	0.044057	0	0.003362	0.010438	0.037531	0.058461	0.153848	0.73715	0.231869	0.042715	0.012607	0.006046	0.003826	0.002801	0.001862	0.001442	0.001208	0.001056	0.000948	0.000866	0.0008	0.508273	3	Mtruncatula_HM141
NON_ZERO_REGIONS	286763577	4.267145	7.596742	3	2	0	0.044057	0	0.003362	0.010438	0.037531	0.058461	0.153848	1	0.314548	0.057946	0.017102	0.008202	0.00519	0.0038	0.002526	0.001956	0.001638	0.001432	0.001286	0.001175	0.001085	0.688776	5	Mtruncatula_HM141
WHOLE_GENOME	389016531	2.12559	5.547376	1	1	0	0.047485	0	0.003391	0.006542	0.042419	0.071847	0.171685	0.677944	0.114054	0.012635	0.004361	0.002574	0.001876	0.001523	0.001165	0.000986	0.000875	0.000793	0.000727	0.000666	0.000608	0.432714	2	Mtruncatula_HM143
NON_ZERO_REGIONS	263731580	3.135346	6.498173	2	1	0	0.047485	0	0.003391	0.006542	0.042419	0.071847	0.171685	1	0.168235	0.018637	0.006433	0.003796	0.002768	0.002247	0.001719	0.001454	0.00129	0.001169	0.001072	0.000982	0.000897	0.637608	4	Mtruncatula_HM143
WHOLE_GENOME	389016531	1.536307	4.665873	1	1	0	0.038965	0	0.002217	0.00929	0.13004	0.051808	0.23232	0.574338	0.066432	0.008194	0.0031	0.00193	0.001448	0.00119	0.000907	0.000744	0.000627	0.000536	0.000464	0.000405	0.000359	0.358573	2	Mtruncatula_HM145
NON_ZERO_REGIONS	223427030	2.674918	5.90419	2	1	0	0.038965	0	0.002217	0.00929	0.13004	0.051808	0.23232	1	0.115667	0.014266	0.005398	0.00336	0.002521	0.002071	0.00158	0.001295	0.001092	0.000933	0.000807	0.000705	0.000625	0.623675	4	Mtruncatula_HM145
WHOLE_GENOME	389016531	7.498787	10.481903	6	4	0	0.042174	0	0.003663	0.026697	0.006178	0.066243	0.144954	0.820109	0.606603	0.285393	0.112442	0.047694	0.024214	0.014515	0.007295	0.004683	0.003382	0.002625	0.002145	0.001817	0.001583	0.68134	5	Mtruncatula_HM146
NON_ZERO_REGIONS	319036124	9.143643	10.905517	7	3	0	0.042174	0	0.003663	0.026697	0.006178	0.066243	0.144954	1	0.739661	0.347993	0.137107	0.058156	0.029526	0.017698	0.008895	0.00571	0.004124	0.003201	0.002615	0.002215	0.00193	0.83029	8	Mtruncatula_HM146
WHOLE_GENOME	389016531	3.992148	7.316146	3	2	0	0.040956	0	0.004237	0.038921	0.031497	0.04037	0.15598	0.765245	0.336086	0.078287	0.021127	0.008915	0.005254	0.003658	0.002246	0.001648	0.001326	0.001129	0.001003	0.000909	0.000839	0.555277	4	Mtruncatula_HM147
NON_ZERO_REGIONS	297693136	5.21682	7.972282	4	2	0	0.040956	0	0.004237	0.038921	0.031497	0.04037	0.15598	1	0.439188	0.102303	0.027608	0.011649	0.006866	0.00478	0.002935	0.002153	0.001733	0.001475	0.00131	0.001188	0.001096	0.72338	6	Mtruncatula_HM147
WHOLE_GENOME	389016531	3.700247	6.459135	3	2	0	0.040415	0	0.00363	0.054989	0.051937	0.040205	0.191176	0.773458	0.313226	0.056172	0.013866	0.006312	0.003918	0.002817	0.001807	0.001364	0.001113	0.000961	0.000851	0.000767	0.000694	0.548206	3	Mtruncatula_HM148
NON_ZERO_REGIONS	300888081	4.784028	6.982497	4	2	0	0.040415	0	0.00363	0.054989	0.051937	0.040205	0.191176	1	0.404968	0.072624	0.017927	0.00816	0.005066	0.003642	0.002336	0.001764	0.001439	0.001243	0.001101	0.000991	0.000898	0.706178	5	Mtruncatula_HM148
WHOLE_GENOME	389016531	3.822876	6.93742	3	2	0	0.03944	0	0.003397	0.056715	0.037509	0.050117	0.187179	0.764992	0.32485	0.06628	0.016473	0.007207	0.0044	0.003118	0.001963	0.001463	0.001203	0.001044	0.000934	0.000849	0.000781	0.546478	3	Mtruncatula_HM149
NON_ZERO_REGIONS	297594436	4.997278	7.552749	4	2	0	0.03944	0	0.003397	0.056715	0.037509	0.050117	0.187179	1	0.424645	0.086641	0.021534	0.009421	0.005752	0.004076	0.002566	0.001912	0.001573	0.001365	0.001221	0.00111	0.001021	0.711794	5	Mtruncatula_HM149
WHOLE_GENOME	389016531	7.243045	10.816333	5	4	0	0.042228	0	0.003181	0.019769	0.026194	0.070206	0.161578	0.814553	0.568463	0.266631	0.112372	0.050014	0.025452	0.014994	0.00727	0.004609	0.003346	0.00262	0.00216	0.00185	0.001632	0.660541	5	Mtruncatula_HM150
NON_ZERO_REGIONS	316874412	8.892054	11.3563	7	3	0	0.042228	0	0.003181	0.019769	0.026194	0.070206	0.161578	1	0.697884	0.327334	0.137955	0.0614	0.031246	0.018407	0.008926	0.005658	0.004108	0.003217	0.002652	0.002271	0.002003	0.810473	7	Mtruncatula_HM150
WHOLE_GENOME	389016531	3.830075	7.087845	3	2	0	0.038524	0	0.003427	0.038512	0.033797	0.050511	0.164771	0.770338	0.329153	0.061893	0.01474	0.006651	0.004145	0.002964	0.001894	0.001425	0.001176	0.001032	0.000932	0.000863	0.000809	0.554292	4	Mtruncatula_HM151
NON_ZERO_REGIONS	299674083	4.971943	7.716066	4	2	0	0.038524	0	0.003427	0.038512	0.033797	0.050511	0.164771	1	0.427285	0.080346	0.019134	0.008633	0.005381	0.003848	0.002459	0.00185	0.001526	0.00134	0.00121	0.001121	0.00105	0.717656	5	Mtruncatula_HM151
WHOLE_GENOME	389016531	3.991137	7.01348	3	2	0	0.037641	0	0.003131	0.042545	0.046792	0.050887	0.180996	0.774021	0.33984	0.076643	0.019838	0.008348	0.004904	0.003389	0.00206	0.001508	0.001229	0.001058	0.000939	0.000852	0.00078	0.561284	4	Mtruncatula_HM152
NON_ZERO_REGIONS	301106851	5.15637	7.58561	4	2	0	0.037641	0	0.003131	0.042545	0.046792	0.050887	0.180996	1	0.439058	0.09902	0.02563	0.010786	0.006335	0.004379	0.002662	0.001949	0.001588	0.001366	0.001213	0.001101	0.001008	0.723044	6	Mtruncatula_HM152
WHOLE_GENOME	389016531	3.8885	7.524626	2	2	0	0.04424	0	0.004513	0.048025	0.008607	0.037154	0.142539	0.737308	0.307002	0.086241	0.028432	0.012478	0.007057	0.004712	0.002773	0.001965	0.001533	0.00127	0.001098	0.00097	0.000869	0.51775	3	Mtruncatula_HM153
NON_ZERO_REGIONS	286824898	5.273917	8.335845	4	2	0	0.04424	0	0.004513	0.048025	0.008607	0.037154	0.142539	1	0.416383	0.116967	0.038562	0.016924	0.009572	0.00639	0.00376	0.002666	0.002079	0.001723	0.00149	0.001316	0.001178	0.69926	5	Mtruncatula_HM153
WHOLE_GENOME	389016531	3.795395	6.7838	3	2	0	0.042939	0	0.006628	0.036309	0.00595	0.046237	0.138064	0.778035	0.316279	0.062376	0.016795	0.007582	0.004592	0.003226	0.002005	0.001497	0.001224	0.001045	0.000918	0.000822	0.000743	0.550085	3	Mtruncatula_HM154
NON_ZERO_REGIONS	302668670	4.878177	7.339406	4	2	0	0.042939	0	0.006628	0.036309	0.00595	0.046237	0.138064	1	0.40651	0.080171	0.021587	0.009745	0.005902	0.004147	0.002577	0.001924	0.001574	0.001343	0.00118	0.001057	0.000954	0.70467	5	Mtruncatula_HM154
WHOLE_GENOME	389016531	6.045842	9.232498	5	3	0	0.043491	0	0.003445	0.026234	0.006484	0.055307	0.134961	0.816633	0.521118	0.187138	0.063061	0.026112	0.013783	0.008688	0.004689	0.003098	0.002307	0.001848	0.001558	0.001357	0.001214	0.630656	4	Mtruncatula_HM155
NON_ZERO_REGIONS	317683762	7.403376	9.712274	6	3	0	0.043491	0	0.003445	0.026234	0.006484	0.055307	0.134961	1	0.63813	0.229158	0.077221	0.031976	0.016878	0.010638	0.005741	0.003794	0.002825	0.002263	0.001908	0.001662	0.001487	0.771607	6	Mtruncatula_HM155
WHOLE_GENOME	389016531	7.449662	11.16746	6	4	0	0.043982	0	0.003521	0.016716	0.004753	0.05369	0.122662	0.812778	0.570786	0.267102	0.116869	0.057323	0.032218	0.020258	0.010128	0.006177	0.004291	0.003258	0.002612	0.002178	0.001873	0.657852	5	Mtruncatula_HM156
NON_ZERO_REGIONS	316184225	9.165675	11.73503	7	3	0	0.043982	0	0.003521	0.016716	0.004753	0.05369	0.122662	1	0.702265	0.328628	0.14379	0.070528	0.039639	0.024924	0.012462	0.007599	0.00528	0.004008	0.003214	0.00268	0.002304	0.808996	7	Mtruncatula_HM156
WHOLE_GENOME	389016531	6.176974	9.552945	5	4	0	0.043642	0	0.003798	0.034706	0.00884	0.054542	0.145529	0.803987	0.513494	0.2037	0.07379	0.030704	0.015836	0.009818	0.00527	0.003538	0.002648	0.002117	0.00177	0.001523	0.001344	0.62092	4	Mtruncatula_HM157
NON_ZERO_REGIONS	312764206	7.682929	10.096416	6	3	0	0.043642	0	0.003798	0.034706	0.00884	0.054542	0.145529	1	0.638685	0.253362	0.09178	0.038189	0.019696	0.012212	0.006554	0.004401	0.003293	0.002633	0.002201	0.001894	0.001672	0.771602	6	Mtruncatula_HM157
WHOLE_GENOME	389016531	6.768878	10.340329	5	4	0	0.044898	0	0.003136	0.017828	0.033308	0.057177	0.156346	0.811407	0.531113	0.233109	0.09792	0.046166	0.02512	0.015394	0.007536	0.004619	0.00324	0.002495	0.002036	0.001732	0.001515	0.639307	4	Mtruncatula_HM159
NON_ZERO_REGIONS	315650617	8.342152	10.892641	6	3	0	0.044898	0	0.003136	0.017828	0.033308	0.057177	0.156346	1	0.654558	0.28729	0.120679	0.056896	0.030959	0.018972	0.009287	0.005693	0.003994	0.003075	0.002509	0.002135	0.001867	0.787438	7	Mtruncatula_HM159
WHOLE_GENOME	389016531	7.123284	10.57128	5	4	0	0.041049	0	0.003177	0.016973	0.024229	0.061827	0.147256	0.809668	0.554503	0.263555	0.112694	0.05027	0.025273	0.014659	0.006985	0.004416	0.00319	0.002492	0.002051	0.001754	0.001542	0.650318	5	Mtruncatula_HM160
NON_ZERO_REGIONS	314974071	8.797789	11.103607	7	4	0	0.041049	0	0.003177	0.016973	0.024229	0.061827	0.147256	1	0.684853	0.32551	0.139186	0.062087	0.031214	0.018105	0.008628	0.005454	0.00394	0.003078	0.002533	0.002167	0.001904	0.802749	7	Mtruncatula_HM160
WHOLE_GENOME	389016531	6.509523	9.847084	5	4	0	0.042183	0	0.002701	0.017897	0.068527	0.039801	0.171109	0.817666	0.534175	0.217313	0.082943	0.036249	0.019119	0.011849	0.00622	0.004087	0.003016	0.002399	0.001994	0.001705	0.001496	0.648956	5	Mtruncatula_HM161
NON_ZERO_REGIONS	318085508	7.961105	10.345601	6	3	0	0.042183	0	0.002701	0.017897	0.068527	0.039801	0.171109	1	0.653293	0.265772	0.101439	0.044333	0.023382	0.014491	0.007607	0.004998	0.003688	0.002934	0.002438	0.002085	0.00183	0.793204	7	Mtruncatula_HM161
WHOLE_GENOME	389016531	5.812613	8.707084	5	3	0	0.042226	0	0.003214	0.021655	0.011531	0.05237	0.130997	0.806893	0.50064	0.175576	0.059831	0.025455	0.013583	0.008528	0.004544	0.003037	0.002282	0.001831	0.001534	0.001316	0.001148	0.61429	4	Mtruncatula_HM162
