gene_ID	OF_ID	seqid	start	end	gea_gene
gene:Ha412HOChr07g0312371	15967	Ha412HOChr07	130734807	130739848	:130734807-130739848
gene:Ha412HOChr07g0312391	15968	Ha412HOChr07	130828929	130831117	:130828929-130831117
gene:Ha412HOChr07g0312421	15969	Ha412HOChr07	131065097	131065795	:131065097-131065795
gene:Ha412HOChr07g0312431	15970	Ha412HOChr07	131103508	131105185	:131103508-131105185
gene:Ha412HOChr07g0312451	15971	Ha412HOChr07	131106469	131107029	:131106469-131107029
gene:Ha412HOChr07g0312461	15972	Ha412HOChr07	131108090	131109442	:131108090-131109442
gene:Ha412HOChr07g0312481	15973	Ha412HOChr07	131133641	131136629	:131133641-131136629
gene:Ha412HOChr07g0312491	15974	Ha412HOChr07	131149382	131149841	:131149382-131149841
gene:Ha412HOChr07g0312501	15975	Ha412HOChr07	131154640	131157937	:131154640-131157937
gene:Ha412HOChr07g0312511	15976	Ha412HOChr07	131155497	131156072	:131155497-131156072
gene:Ha412HOChr07g0312521	15977	Ha412HOChr07	131182251	131186954	:131182251-131186954
gene:Ha412HOChr07g0312531	15978	Ha412HOChr07	131187342	131190452	:131187342-131190452
gene:Ha412HOChr07g0312571	15979	Ha412HOChr07	131332931	131333692	:131332931-131333692
gene:Ha412HOChr07g0312581	15980	Ha412HOChr07	131337472	131338102	:131337472-131338102
gene:Ha412HOChr07g0312591	15981	Ha412HOChr07	131347276	131348140	:131347276-131348140
gene:Ha412HOChr07g0312601	15982	Ha412HOChr07	131353009	131353721	:131353009-131353721
gene:Ha412HOChr07g0312611	15983	Ha412HOChr07	131354488	131359062	:131354488-131359062
gene:Ha412HOChr07g0312621	15984	Ha412HOChr07	131376926	131380643	:131376926-131380643
gene:Ha412HOChr07g0312641	15985	Ha412HOChr07	131403668	131407508	:131403668-131407508
gene:Ha412HOChr07g0312651	15986	Ha412HOChr07	131514599	131515207	:131514599-131515207
gene:Ha412HOChr07g0312661	15987	Ha412HOChr07	131532795	131546822	:131532795-131546822
gene:Ha412HOChr07g0312681	15988	Ha412HOChr07	131553035	131556259	:131553035-131556259
gene:Ha412HOChr07g0312691	15989	Ha412HOChr07	131642275	131645429	:131642275-131645429
gene:Ha412HOChr07g0312701	15990	Ha412HOChr07	131770972	131772999	:131770972-131772999
gene:Ha412HOChr07g0312731	15991	Ha412HOChr07	131881146	131885890	:131881146-131885890
gene:Ha412HOChr07g0312741	15992	Ha412HOChr07	131885865	131890831	:131885865-131890831
gene:Ha412HOChr07g0312751	15993	Ha412HOChr07	131893445	131895050	:131893445-131895050
gene:Ha412HOChr07g0312811	15994	Ha412HOChr07	132011954	132014791	:132011954-132014791
gene:Ha412HOChr07g0312821	15995	Ha412HOChr07	132015371	132019493	:132015371-132019493
gene:Ha412HOChr07g0312831	15996	Ha412HOChr07	132109230	132120025	:132109230-132120025
gene:Ha412HOChr07g0312841	15997	Ha412HOChr07	132121369	132125659	:132121369-132125659
gene:Ha412HOChr07g0312861	15998	Ha412HOChr07	132133543	132136151	:132133543-132136151
gene:Ha412HOChr07g0312871	15999	Ha412HOChr07	132169297	132185882	:132169297-132185882
gene:Ha412HOChr07g0312891	16000	Ha412HOChr07	132185751	132192361	:132185751-132192361
gene:Ha412HOChr07g0312901	16001	Ha412HOChr07	132200270	132200911	:132200270-132200911
gene:Ha412HOChr07g0312921	16002	Ha412HOChr07	132228460	132233713	:132228460-132233713
gene:Ha412HOChr07g0312941	16003	Ha412HOChr07	132243042	132249899	:132243042-132249899
gene:Ha412HOChr07g0312951	16004	Ha412HOChr07	132248965	132249773	:132248965-132249773
gene:Ha412HOChr07g0312991	16005	Ha412HOChr07	132366258	132367847	:132366258-132367847
gene:Ha412HOChr07g0313001	16006	Ha412HOChr07	132369719	132372606	:132369719-132372606
gene:Ha412HOChr07g0313011	16007	Ha412HOChr07	132405006	132412809	:132405006-132412809
gene:Ha412HOChr07g0313021	16008	Ha412HOChr07	132419484	132423620	:132419484-132423620
gene:Ha412HOChr07g0313071	16009	Ha412HOChr07	132471866	132472681	:132471866-132472681
gene:Ha412HOChr07g0313091	16010	Ha412HOChr07	132473918	132474493	:132473918-132474493
gene:Ha412HOChr07g0313101	16011	Ha412HOChr07	132476468	132479064	:132476468-132479064
gene:Ha412HOChr07g0313121	16012	Ha412HOChr07	132490851	132495064	:132490851-132495064
gene:Ha412HOChr07g0313161	16013	Ha412HOChr07	132510588	132513637	:132510588-132513637
gene:Ha412HOChr07g0313171	16014	Ha412HOChr07	132517827	132521616	:132517827-132521616
gene:Ha412HOChr07g0313181	16015	Ha412HOChr07	132528967	132543443	:132528967-132543443
gene:Ha412HOChr07g0313201	16016	Ha412HOChr07	132543779	132548680	:132543779-132548680
gene:Ha412HOChr07g0313211	16017	Ha412HOChr07	132605254	132608357	:132605254-132608357
gene:Ha412HOChr07g0313221	16018	Ha412HOChr07	132609694	132610465	:132609694-132610465
gene:Ha412HOChr07g0313241	16019	Ha412HOChr07	132802582	132805685	:132802582-132805685
gene:Ha412HOChr07g0313251	16020	Ha412HOChr07	132807023	132807794	:132807023-132807794
gene:Ha412HOChr07g0313271	16021	Ha412HOChr07	133088003	133091426	:133088003-133091426
gene:Ha412HOChr07g0313281	16022	Ha412HOChr07	133105094	133105945	:133105094-133105945
gene:Ha412HOChr07g0313291	16023	Ha412HOChr07	133106122	133108196	:133106122-133108196
gene:Ha412HOChr07g0313301	16024	Ha412HOChr07	133109822	133110300	:133109822-133110300
gene:Ha412HOChr07g0313321	16025	Ha412HOChr07	133152108	133156268	:133152108-133156268
gene:Ha412HOChr07g0313341	16026	Ha412HOChr07	133248648	133250404	:133248648-133250404
gene:Ha412HOChr07g0313361	16027	Ha412HOChr07	133315272	133316370	:133315272-133316370
gene:Ha412HOChr07g0313371	16028	Ha412HOChr07	133315637	133316903	:133315637-133316903
gene:Ha412HOChr07g0313381	16029	Ha412HOChr07	133316372	133318510	:133316372-133318510
gene:Ha412HOChr07g0313401	16030	Ha412HOChr07	133318512	133322347	:133318512-133322347
gene:Ha412HOChr07g0313411	16031	Ha412HOChr07	133331358	133331869	:133331358-133331869
gene:Ha412HOChr07g0313431	16032	Ha412HOChr07	133408985	133410120	:133408985-133410120
gene:Ha412HOChr07g0313441	16033	Ha412HOChr07	133414416	133414670	:133414416-133414670
gene:Ha412HOChr07g0313451	16034	Ha412HOChr07	133415393	133417694	:133415393-133417694
gene:Ha412HOChr07g0313471	16035	Ha412HOChr07	133420801	133421106	:133420801-133421106
gene:Ha412HOChr07g0313481	16036	Ha412HOChr07	133446170	133446670	:133446170-133446670
gene:Ha412HOChr07g0313491	16037	Ha412HOChr07	133474145	133475714	:133474145-133475714
gene:Ha412HOChr07g0313501	16038	Ha412HOChr07	133609912	133614091	:133609912-133614091
gene:Ha412HOChr07g0313521	16039	Ha412HOChr07	133620669	133623150	:133620669-133623150
gene:Ha412HOChr07g0313531	16040	Ha412HOChr07	133620779	133621641	:133620779-133621641
gene:Ha412HOChr07g0313561	16041	Ha412HOChr07	133654776	133658226	:133654776-133658226
gene:Ha412HOChr07g0313581	16042	Ha412HOChr07	133727613	133732732	:133727613-133732732
gene:Ha412HOChr07g0313601	16043	Ha412HOChr07	133749773	133751559	:133749773-133751559
gene:Ha412HOChr07g0313631	16044	Ha412HOChr07	133771040	133771867	:133771040-133771867
gene:Ha412HOChr07g0313661	16045	Ha412HOChr07	133773262	133773951	:133773262-133773951
gene:Ha412HOChr07g0313671	16046	Ha412HOChr07	133788717	133789406	:133788717-133789406
gene:Ha412HOChr07g0313681	16047	Ha412HOChr07	133808260	133811196	:133808260-133811196
gene:Ha412HOChr07g0313691	16048	Ha412HOChr07	133811198	133812807	:133811198-133812807
gene:Ha412HOChr07g0313701	16049	Ha412HOChr07	133813736	133817874	:133813736-133817874
gene:Ha412HOChr07g0313711	16050	Ha412HOChr07	133823421	133825621	:133823421-133825621
gene:Ha412HOChr07g0313721	16051	Ha412HOChr07	133829508	133833958	:133829508-133833958
gene:Ha412HOChr07g0313731	16052	Ha412HOChr07	133834246	133836136	:133834246-133836136
gene:Ha412HOChr07g0313741	16053	Ha412HOChr07	133835637	133837852	:133835637-133837852
gene:Ha412HOChr07g0313751	16054	Ha412HOChr07	133886949	133895138	:133886949-133895138
gene:Ha412HOChr07g0313761	16055	Ha412HOChr07	133902516	133905711	:133902516-133905711
gene:Ha412HOChr07g0313771	16056	Ha412HOChr07	133958231	133963262	:133958231-133963262
gene:Ha412HOChr07g0313781	16057	Ha412HOChr07	133963508	133965579	:133963508-133965579
gene:Ha412HOChr07g0313791	16058	Ha412HOChr07	134029574	134034127	:134029574-134034127
gene:Ha412HOChr07g0313811	16059	Ha412HOChr07	134046550	134068426	:134046550-134068426
gene:Ha412HOChr07g0313861	16060	Ha412HOChr07	134330591	134334073	:134330591-134334073
gene:Ha412HOChr07g0313871	16061	Ha412HOChr07	134349067	134356788	:134349067-134356788
gene:Ha412HOChr07g0313881	16062	Ha412HOChr07	134410957	134418962	:134410957-134418962
gene:Ha412HOChr07g0313891	16063	Ha412HOChr07	134419144	134422249	:134419144-134422249
gene:Ha412HOChr07g0313901	16064	Ha412HOChr07	134430523	134434879	:134430523-134434879
gene:Ha412HOChr07g0313911	16065	Ha412HOChr07	134430814	134434669	:134430814-134434669
gene:Ha412HOChr07g0313931	16066	Ha412HOChr07	134479706	134480762	:134479706-134480762
gene:Ha412HOChr07g0313951	16067	Ha412HOChr07	134496104	134499670	:134496104-134499670
gene:Ha412HOChr07g0313991	16068	Ha412HOChr07	134602237	134602893	:134602237-134602893
gene:Ha412HOChr07g0314001	16069	Ha412HOChr07	134639225	134644368	:134639225-134644368
gene:Ha412HOChr07g0314041	16070	Ha412HOChr07	134720231	134722381	:134720231-134722381
gene:Ha412HOChr07g0314081	16071	Ha412HOChr07	135194289	135194881	:135194289-135194881
gene:Ha412HOChr07g0314091	16072	Ha412HOChr07	135198553	135202280	:135198553-135202280
gene:Ha412HOChr07g0314101	16073	Ha412HOChr07	135220256	135220967	:135220256-135220967
gene:Ha412HOChr07g0314151	16074	Ha412HOChr07	135359497	135366853	:135359497-135366853
gene:Ha412HOChr07g0314161	16075	Ha412HOChr07	135538731	135541349	:135538731-135541349
gene:Ha412HOChr07g0314211	16076	Ha412HOChr07	135764389	135769976	:135764389-135769976
gene:Ha412HOChr07g0314221	16077	Ha412HOChr07	135773906	135775210	:135773906-135775210
gene:Ha412HOChr07g0314301	16078	Ha412HOChr07	136035885	136040908	:136035885-136040908
gene:Ha412HOChr07g0314321	16079	Ha412HOChr07	136652409	136655760	:136652409-136655760
gene:Ha412HOChr07g0314331	16080	Ha412HOChr07	136654228	136654715	:136654228-136654715
gene:Ha412HOChr07g0314341	16081	Ha412HOChr07	136678143	136679312	:136678143-136679312
gene:Ha412HOChr07g0314351	16082	Ha412HOChr07	136693956	136694771	:136693956-136694771
gene:Ha412HOChr07g0314391	16083	Ha412HOChr07	136992059	136993727	:136992059-136993727
gene:Ha412HOChr07g0314411	16084	Ha412HOChr07	136998432	137003798	:136998432-137003798
gene:Ha412HOChr07g0314421	16085	Ha412HOChr07	137007186	137019433	:137007186-137019433
gene:Ha412HOChr07g0314451	16086	Ha412HOChr07	137053096	137053639	:137053096-137053639
gene:Ha412HOChr07g0314461	16087	Ha412HOChr07	137057479	137058074	:137057479-137058074
gene:Ha412HOChr07g0314521	16088	Ha412HOChr07	137167081	137171073	:137167081-137171073
gene:Ha412HOChr07g0314591	16089	Ha412HOChr07	137517921	137518940	:137517921-137518940
gene:Ha412HOChr07g0314611	16090	Ha412HOChr07	137553427	137554172	:137553427-137554172
gene:Ha412HOChr07g0314621	16091	Ha412HOChr07	137591115	137593997	:137591115-137593997
gene:Ha412HOChr07g0314641	16092	Ha412HOChr07	137603374	137618846	:137603374-137618846
gene:Ha412HOChr07g0314651	16093	Ha412HOChr07	137603462	137618983	:137603462-137618983
gene:Ha412HOChr07g0314661	16094	Ha412HOChr07	137619396	137630328	:137619396-137630328
gene:Ha412HOChr07g0314671	16095	Ha412HOChr07	137694957	137702736	:137694957-137702736
gene:Ha412HOChr07g0314681	16096	Ha412HOChr07	137708453	137713149	:137708453-137713149
gene:Ha412HOChr07g0314691	16097	Ha412HOChr07	137714930	137722758	:137714930-137722758
gene:Ha412HOChr07g0314701	16098	Ha412HOChr07	137797026	137804561	:137797026-137804561
gene:Ha412HOChr07g0314721	16099	Ha412HOChr07	137807951	137811255	:137807951-137811255
gene:Ha412HOChr07g0314731	16100	Ha412HOChr07	137813480	137820587	:137813480-137820587
gene:Ha412HOChr07g0314741	16101	Ha412HOChr07	137826287	137830102	:137826287-137830102
gene:Ha412HOChr07g0314751	16102	Ha412HOChr07	137828445	137828802	:137828445-137828802
gene:Ha412HOChr07g0314761	16103	Ha412HOChr07	137841262	137848420	:137841262-137848420
gene:Ha412HOChr07g0314771	16104	Ha412HOChr07	137851158	137858900	:137851158-137858900
gene:Ha412HOChr07g0314781	16105	Ha412HOChr07	137860024	137865919	:137860024-137865919
gene:Ha412HOChr07g0314801	16106	Ha412HOChr07	137905016	137912105	:137905016-137912105
gene:Ha412HOChr07g0314831	16107	Ha412HOChr07	138132310	138134071	:138132310-138134071
gene:Ha412HOChr07g0314851	16108	Ha412HOChr07	138199273	138203704	:138199273-138203704
gene:Ha412HOChr07g0314861	16109	Ha412HOChr07	138210982	138212080	:138210982-138212080
gene:Ha412HOChr07g0314871	16110	Ha412HOChr07	138220415	138222790	:138220415-138222790
gene:Ha412HOChr07g0314881	16111	Ha412HOChr07	138272735	138277435	:138272735-138277435
gene:Ha412HOChr07g0314891	16112	Ha412HOChr07	138294695	138304671	:138294695-138304671
gene:Ha412HOChr07g0314901	16113	Ha412HOChr07	138305474	138311898	:138305474-138311898
gene:Ha412HOChr07g0314921	16114	Ha412HOChr07	138349092	138351686	:138349092-138351686
gene:Ha412HOChr07g0314931	16115	Ha412HOChr07	138349216	138351588	:138349216-138351588
gene:Ha412HOChr07g0314941	16116	Ha412HOChr07	138384782	138387957	:138384782-138387957
gene:Ha412HOChr07g0314951	16117	Ha412HOChr07	138431153	138432416	:138431153-138432416
gene:Ha412HOChr07g0314961	16118	Ha412HOChr07	138431368	138432045	:138431368-138432045
gene:Ha412HOChr07g0314971	16119	Ha412HOChr07	138488885	138489322	:138488885-138489322
gene:Ha412HOChr07g0314981	16120	Ha412HOChr07	138492547	138495806	:138492547-138495806
gene:Ha412HOChr07g0314991	16121	Ha412HOChr07	138509046	138514720	:138509046-138514720
gene:Ha412HOChr07g0315001	16122	Ha412HOChr07	138521176	138529063	:138521176-138529063
gene:Ha412HOChr07g0315021	16123	Ha412HOChr07	138685182	138688706	:138685182-138688706
gene:Ha412HOChr07g0315031	16124	Ha412HOChr07	138689305	138695303	:138689305-138695303
gene:Ha412HOChr07g0315041	16125	Ha412HOChr07	138759762	138764490	:138759762-138764490
gene:Ha412HOChr07g0315091	16126	Ha412HOChr07	138866249	138871630	:138866249-138871630
gene:Ha412HOChr07g0315111	16127	Ha412HOChr07	138934726	138936566	:138934726-138936566
gene:Ha412HOChr07g0315121	16128	Ha412HOChr07	138936568	138939117	:138936568-138939117
gene:Ha412HOChr07g0315131	16129	Ha412HOChr07	138954264	138959050	:138954264-138959050
gene:Ha412HOChr07g0315141	16130	Ha412HOChr07	138997336	139001140	:138997336-139001140
gene:Ha412HOChr07g0315151	16131	Ha412HOChr07	139000422	139002509	:139000422-139002509
gene:Ha412HOChr07g0315161	16132	Ha412HOChr07	139062503	139066251	:139062503-139066251
gene:Ha412HOChr07g0315171	16133	Ha412HOChr07	139137115	139138251	:139137115-139138251
gene:Ha412HOChr07g0315201	16134	Ha412HOChr07	139162599	139163698	:139162599-139163698
gene:Ha412HOChr07g0315211	16135	Ha412HOChr07	139162632	139167923	:139162632-139167923
gene:Ha412HOChr07g0315221	16136	Ha412HOChr07	139187575	139188174	:139187575-139188174
gene:Ha412HOChr07g0315241	16137	Ha412HOChr07	139201860	139204576	:139201860-139204576
gene:Ha412HOChr07g0315251	16138	Ha412HOChr07	139377496	139379392	:139377496-139379392
gene:Ha412HOChr07g0315271	16139	Ha412HOChr07	139448299	139448845	:139448299-139448845
gene:Ha412HOChr07g0315291	16140	Ha412HOChr07	139677903	139683125	:139677903-139683125
gene:Ha412HOChr07g0315301	16141	Ha412HOChr07	139684288	139688990	:139684288-139688990
gene:Ha412HOChr07g0315311	16142	Ha412HOChr07	139690853	139691938	:139690853-139691938
gene:Ha412HOChr07g0315321	16143	Ha412HOChr07	139725535	139731253	:139725535-139731253
gene:Ha412HOChr07g0315341	16144	Ha412HOChr07	139734841	139740548	:139734841-139740548
gene:Ha412HOChr07g0315371	16145	Ha412HOChr07	139967210	139970314	:139967210-139970314
gene:Ha412HOChr07g0315401	16146	Ha412HOChr07	139995129	140000613	:139995129-140000613
gene:Ha412HOChr07g0315451	16147	Ha412HOChr07	140070826	140072942	:140070826-140072942
gene:Ha412HOChr07g0315511	16148	Ha412HOChr07	140203141	140204772	:140203141-140204772
gene:Ha412HOChr07g0315521	16149	Ha412HOChr07	140203171	140205480	:140203171-140205480
gene:Ha412HOChr07g0315531	16150	Ha412HOChr07	140288172	140297857	:140288172-140297857
gene:Ha412HOChr07g0315541	16151	Ha412HOChr07	140300679	140305546	:140300679-140305546
gene:Ha412HOChr07g0315561	16152	Ha412HOChr07	140307005	140309318	:140307005-140309318
gene:Ha412HOChr07g0315591	16153	Ha412HOChr07	140335860	140339866	:140335860-140339866
gene:Ha412HOChr07g0315601	16154	Ha412HOChr07	140440270	140442618	:140440270-140442618
gene:Ha412HOChr07g0315621	16155	Ha412HOChr07	140443888	140447918	:140443888-140447918
gene:Ha412HOChr07g0315631	16156	Ha412HOChr07	140569965	140576196	:140569965-140576196
gene:Ha412HOChr07g0315661	16157	Ha412HOChr07	140584945	140585571	:140584945-140585571
gene:Ha412HOChr07g0315681	16158	Ha412HOChr07	140672455	140679070	:140672455-140679070
gene:Ha412HOChr07g0315761	16159	Ha412HOChr07	140965355	140970593	:140965355-140970593
gene:Ha412HOChr07g0315771	16160	Ha412HOChr07	141008468	141008884	:141008468-141008884
gene:Ha412HOChr07g0315781	16161	Ha412HOChr07	141029517	141032393	:141029517-141032393
gene:Ha412HOChr07g0315791	16162	Ha412HOChr07	141031773	141034020	:141031773-141034020
gene:Ha412HOChr07g0315801	16163	Ha412HOChr07	141034736	141037430	:141034736-141037430
gene:Ha412HOChr07g0315811	16164	Ha412HOChr07	141040487	141053040	:141040487-141053040
gene:Ha412HOChr07g0315821	16165	Ha412HOChr07	141069003	141070438	:141069003-141070438
gene:Ha412HOChr07g0315831	16166	Ha412HOChr07	141069049	141070440	:141069049-141070440
gene:Ha412HOChr07g0315841	16167	Ha412HOChr07	141071349	141078239	:141071349-141078239
gene:Ha412HOChr07g0315851	16168	Ha412HOChr07	141082077	141086321	:141082077-141086321
gene:Ha412HOChr07g0315871	16169	Ha412HOChr07	141113847	141125117	:141113847-141125117
gene:Ha412HOChr07g0315931	16170	Ha412HOChr07	141173434	141180079	:141173434-141180079
gene:Ha412HOChr07g0315961	16171	Ha412HOChr07	141184476	141188221	:141184476-141188221
gene:Ha412HOChr07g0315991	16172	Ha412HOChr07	141194926	141196152	:141194926-141196152
gene:Ha412HOChr07g0316001	16173	Ha412HOChr07	141202296	141206180	:141202296-141206180
gene:Ha412HOChr07g0316011	16174	Ha412HOChr07	141205259	141210220	:141205259-141210220
gene:Ha412HOChr07g0316021	16175	Ha412HOChr07	141216637	141219267	:141216637-141219267
gene:Ha412HOChr07g0316031	16176	Ha412HOChr07	141224482	141226400	:141224482-141226400
gene:Ha412HOChr07g0316041	16177	Ha412HOChr07	141237599	141241510	:141237599-141241510
gene:Ha412HOChr07g0316051	16178	Ha412HOChr07	141245121	141245849	:141245121-141245849
gene:Ha412HOChr07g0316061	16179	Ha412HOChr07	141280791	141286043	:141280791-141286043
gene:Ha412HOChr07g0316071	16180	Ha412HOChr07	141285722	141287751	:141285722-141287751
gene:Ha412HOChr07g0316091	16181	Ha412HOChr07	141302364	141302792	:141302364-141302792
gene:Ha412HOChr07g0316101	16182	Ha412HOChr07	141318906	141319284	:141318906-141319284
gene:Ha412HOChr07g0316131	16183	Ha412HOChr07	141350035	141352530	:141350035-141352530
gene:Ha412HOChr07g0316161	16184	Ha412HOChr07	141358386	141366078	:141358386-141366078
gene:Ha412HOChr07g0316171	16185	Ha412HOChr07	141364706	141365689	:141364706-141365689
gene:Ha412HOChr07g0316201	16186	Ha412HOChr07	141367740	141383448	:141367740-141383448
gene:Ha412HOChr07g0316221	16187	Ha412HOChr07	141384537	141387152	:141384537-141387152
gene:Ha412HOChr07g0316231	16188	Ha412HOChr07	141387759	141389827	:141387759-141389827
gene:Ha412HOChr07g0316241	16189	Ha412HOChr07	141391214	141400843	:141391214-141400843
gene:Ha412HOChr07g0316271	16190	Ha412HOChr07	141417051	141419670	:141417051-141419670
gene:Ha412HOChr07g0316281	16191	Ha412HOChr07	141423442	141429580	:141423442-141429580
gene:Ha412HOChr07g0316291	16192	Ha412HOChr07	141433871	141435939	:141433871-141435939
gene:Ha412HOChr07g0316301	16193	Ha412HOChr07	141435941	141437432	:141435941-141437432
gene:Ha412HOChr07g0316311	16194	Ha412HOChr07	141437434	141438923	:141437434-141438923
gene:Ha412HOChr07g0316321	16195	Ha412HOChr07	141451884	141458969	:141451884-141458969
gene:Ha412HOChr07g0316351	16196	Ha412HOChr07	141460800	141466975	:141460800-141466975
gene:Ha412HOChr07g0316391	16197	Ha412HOChr07	141754771	141756652	:141754771-141756652
gene:Ha412HOChr07g0316431	16198	Ha412HOChr07	141773179	141774624	:141773179-141774624
gene:Ha412HOChr07g0316441	16199	Ha412HOChr07	141773236	141774743	:141773236-141774743
gene:Ha412HOChr07g0316451	16200	Ha412HOChr07	141785896	141796009	:141785896-141796009
gene:Ha412HOChr07g0316461	16201	Ha412HOChr07	141798605	141803081	:141798605-141803081
gene:Ha412HOChr07g0316481	16202	Ha412HOChr07	141808551	141809060	:141808551-141809060
gene:Ha412HOChr07g0316491	16203	Ha412HOChr07	141810057	141812920	:141810057-141812920
gene:Ha412HOChr07g0316501	16204	Ha412HOChr07	141814103	141818568	:141814103-141818568
gene:Ha412HOChr07g0316511	16205	Ha412HOChr07	141820972	141822073	:141820972-141822073
gene:Ha412HOChr07g0316611	16206	Ha412HOChr07	142422769	142426114	:142422769-142426114
gene:Ha412HOChr07g0316621	16207	Ha412HOChr07	142438413	142441797	:142438413-142441797
gene:Ha412HOChr07g0316631	16208	Ha412HOChr07	142469708	142473337	:142469708-142473337
gene:Ha412HOChr07g0316641	16209	Ha412HOChr07	142470496	142471312	:142470496-142471312
gene:Ha412HOChr07g0316651	16210	Ha412HOChr07	142723885	142735958	:142723885-142735958
gene:Ha412HOChr07g0316661	16211	Ha412HOChr07	142771629	142783419	:142771629-142783419
gene:Ha412HOChr07g0316701	16212	Ha412HOChr07	143002716	143004768	:143002716-143004768
gene:Ha412HOChr07g0316711	16213	Ha412HOChr07	143044734	143050836	:143044734-143050836
gene:Ha412HOChr07g0316731	16214	Ha412HOChr07	143075393	143077566	:143075393-143077566
gene:Ha412HOChr07g0316741	16215	Ha412HOChr07	143083817	143086401	:143083817-143086401
gene:Ha412HOChr07g0316751	16216	Ha412HOChr07	143202906	143204170	:143202906-143204170
gene:Ha412HOChr07g0316761	16217	Ha412HOChr07	143206937	143208695	:143206937-143208695
gene:Ha412HOChr07g0316771	16218	Ha412HOChr07	143209774	143217128	:143209774-143217128
gene:Ha412HOChr07g0316781	16219	Ha412HOChr07	143255770	143257902	:143255770-143257902
gene:Ha412HOChr07g0316791	16220	Ha412HOChr07	143258022	143260240	:143258022-143260240
gene:Ha412HOChr07g0316821	16221	Ha412HOChr07	143272582	143273025	:143272582-143273025
gene:Ha412HOChr07g0316831	16222	Ha412HOChr07	143273067	143273513	:143273067-143273513
gene:Ha412HOChr07g0316841	16223	Ha412HOChr07	143277799	143278326	:143277799-143278326
gene:Ha412HOChr07g0316851	16224	Ha412HOChr07	143286520	143293741	:143286520-143293741
gene:Ha412HOChr07g0316871	16225	Ha412HOChr07	143313439	143316404	:143313439-143316404
gene:Ha412HOChr07g0316901	16226	Ha412HOChr07	143333566	143340133	:143333566-143340133
gene:Ha412HOChr07g0316921	16227	Ha412HOChr07	143501001	143506101	:143501001-143506101
gene:Ha412HOChr07g0316931	16228	Ha412HOChr07	143503929	143506186	:143503929-143506186
gene:Ha412HOChr07g0316941	16229	Ha412HOChr07	143513950	143520580	:143513950-143520580
gene:Ha412HOChr07g0316961	16230	Ha412HOChr07	143522796	143523193	:143522796-143523193
gene:Ha412HOChr07g0316971	16231	Ha412HOChr07	143573615	143577831	:143573615-143577831
gene:Ha412HOChr07g0316991	16232	Ha412HOChr07	143627342	143628076	:143627342-143628076
gene:Ha412HOChr07g0317011	16233	Ha412HOChr07	143645323	143649460	:143645323-143649460
gene:Ha412HOChr07g0317091	16234	Ha412HOChr07	143699275	143702590	:143699275-143702590
gene:Ha412HOChr07g0317141	16235	Ha412HOChr07	143737505	143740864	:143737505-143740864
gene:Ha412HOChr07g0317151	16236	Ha412HOChr07	143788885	143791559	:143788885-143791559
gene:Ha412HOChr07g0317161	16237	Ha412HOChr07	143792056	143797317	:143792056-143797317
gene:Ha412HOChr07g0317171	16238	Ha412HOChr07	143857154	143858022	:143857154-143858022
gene:Ha412HOChr07g0317211	16239	Ha412HOChr07	143904662	143906126	:143904662-143906126
gene:Ha412HOChr07g0317231	16240	Ha412HOChr07	143928335	143929147	:143928335-143929147
gene:Ha412HOChr07g0317241	16241	Ha412HOChr07	143939012	143944576	:143939012-143944576
gene:Ha412HOChr07g0317251	16242	Ha412HOChr07	143949932	143954841	:143949932-143954841
gene:Ha412HOChr07g0317261	16243	Ha412HOChr07	143961521	143968512	:143961521-143968512
gene:Ha412HOChr07g0317271	16244	Ha412HOChr07	144028983	144033229	:144028983-144033229
gene:Ha412HOChr07g0317281	16245	Ha412HOChr07	144039717	144043522	:144039717-144043522
gene:Ha412HOChr07g0317301	16246	Ha412HOChr07	144060016	144061125	:144060016-144061125
gene:Ha412HOChr07g0317311	16247	Ha412HOChr07	144084598	144088094	:144084598-144088094
gene:Ha412HOChr07g0317331	16248	Ha412HOChr07	144212136	144213117	:144212136-144213117
gene:Ha412HOChr07g0317341	16249	Ha412HOChr07	144212156	144214065	:144212156-144214065
gene:Ha412HOChr07g0317351	16250	Ha412HOChr07	144288490	144290077	:144288490-144290077
gene:Ha412HOChr07g0317391	16251	Ha412HOChr07	144393536	144394387	:144393536-144394387
gene:Ha412HOChr07g0317431	16252	Ha412HOChr07	144425715	144433217	:144425715-144433217
gene:Ha412HOChr07g0317451	16253	Ha412HOChr07	144457703	144463276	:144457703-144463276
gene:Ha412HOChr07g0317471	16254	Ha412HOChr07	144512494	144513175	:144512494-144513175
gene:Ha412HOChr07g0317481	16255	Ha412HOChr07	144513963	144515403	:144513963-144515403
gene:Ha412HOChr07g0317491	16256	Ha412HOChr07	144516921	144519523	:144516921-144519523
gene:Ha412HOChr07g0317501	16257	Ha412HOChr07	144533357	144533957	:144533357-144533957
gene:Ha412HOChr07g0317521	16258	Ha412HOChr07	144623014	144628940	:144623014-144628940
gene:Ha412HOChr07g0317531	16259	Ha412HOChr07	144631633	144635499	:144631633-144635499
gene:Ha412HOChr07g0317601	16260	Ha412HOChr07	144791905	144799089	:144791905-144799089
gene:Ha412HOChr07g0317611	16261	Ha412HOChr07	144800256	144803227	:144800256-144803227
gene:Ha412HOChr07g0317621	16262	Ha412HOChr07	144805405	144808121	:144805405-144808121
gene:Ha412HOChr07g0317631	16263	Ha412HOChr07	144864612	144867625	:144864612-144867625
